Name	Control_P0_1	Heat_P0_1
clec-172	0.970470944	0.979246976
F57G12.2	0.287021359	0.432346778
R02C2.6	0.042551418	0.054235217
M02H5.8	362.3049897	810.5572841
F53F8.4	27.60397618	18.2857024
C33H5.16	3.335993869	4.020066535
folt-3	0.06507864	0.062210984
snx-27	0.214961828	0.700186957
gcy-6	0.006372908	0.016245572
Y102A5C.36	17.37516247	21.46810679
npr-3	0.238434671	0.140263493
fsn-1	32.18510055	31.09770804
JC8.16	0.869761695	0.831436112
R07E5.4	99.72562011	58.0164559
stn-2	1.342641839	0.616069942
frpr-1	0.091221708	0.093015544
smd-1	353.1883034	202.011486
F56B3.11	270.0124864	204.6124418
F08G2.4	7.075410251	10.24793347
trk-1	0.098439163	0.079843692
tufm-1	158.4237676	110.7770679
mir-4932	0.942900746	0
T11F8.5	0.258489924	0
hrg-1	23.22598249	13.46841226
C07G2.4	0	0.178646408
acly-2	4.507065567	5.800702999
kel-10	16.3685402	11.25965187
zipt-7.1	34.0289848	24.44886423
F46F11.1	0.797213337	0.919340103
lsy-27	4.185155944	2.7444685
erp-44.1	27.28094963	21.03801569
nhr-42	1.026538067	1.950264987
ssp-32	3.969495734	2.448117441
B0303.11	0.669640791	1.582352296
Y40B10A.9	7.372235754	5.033844385
F37C12.10	5.226788389	4.788286397
R07E3.2	64.522433	45.81814016
F44E7.3	2.847190489	4.147398959
ZK596.3	0.856297891	0.954993181
T25B9.5	0.190426711	0.533971271
linc-16	0.401728839	1.256815222
air-2	14.73308094	13.1910328
gpd-2	329.3940128	344.9526323
nhr-49	7.927477341	10.90947883
grd-14	549.4211678	277.6449476
mct-3	12.48566951	7.46983372
cids-2	4.509072545	5.030438911
ZK1025.8	2.289604461	2.042799984
pbs-1	589.5625959	479.8310185
nas-29	0.298378848	0.082675636
pitr-3	7.403516971	2.528237648
acdh-1	984.3367133	520.1008736
gur-3	0	0.019672372
pqn-84	0.404671567	0.20182953
F44E7.9	117.0381992	94.48930662
F26D10.24	0.167288842	4.690908903
F37C12.1	5.100588605	8.214794081
lbp-5	47.34233528	33.64463882
Y52D3.2	10.95899735	8.979510011
R02F11.11	0.181963302	0.231926915
C11G10.11	0	0.206559909
srg-40	0	0.028895812
F55F10.3	11.1697473	4.455035695
copd-1	61.21301899	47.48209177
srbc-57	0	0.031363782
F54D1.17	0	0.17986169
dli-1	55.09832352	46.6722814
Y6G8.5	0	1.00150259
K09E9.4	12.21896036	8.692493709
B0564.7	4.815528811	5.148540864
F32H5.3	6.026919635	4.644806605
sop-2	3.61762121	6.743181549
glb-22	0.615102941	0.811032772
B0334.5	27.05072497	20.59907654
C05E7.1	21.1150704	12.42132071
glb-6	0.177297576	0
M106.3	16.68849375	71.24418746
lido-10	3.712671689	3.229845851
glb-10	0.694935223	0.221437759
suf-1	2.461449231	2.155407747
dac-1	1.159708402	0.977480977
rde-2	0.481016033	0.827676575
sym-2	10.04979926	12.80928033
golg-4	0.288108561	0.460392235
set-31	6.846008196	3.16506612
T12A2.5	0.013898704	0
pgp-4	0.173679258	0.117601874
Y51H4A.935	11.10871043	10.11353435
dnj-10	2.18758536	2.554274746
hpo-40	2.640443214	4.41223925
T02D1.8	53.99977607	41.89778135
F58D2.5	0.709190305	0.753266905
rpl-28	6395.302268	6596.246187
C41G11.9	0.138292109	0
F40H7.12	0	0.035537189
C09E7.8	0.380686382	0.51268055
F45D3.2	5.317171865	3.955769964
phf-5	18.50124167	24.77230189
C06E7.2	0.857182497	1.213942533
clk-1	15.15328433	20.53293394
C31H1.8	6.489605551	6.153431104
Y43F8B.18	0	0.035681064
F57G8.5	3.214806553	0.741794303
T26C5.5	3.941971344	1.400231658
mec-17	49.39446869	30.47082856
B0001.3	4.391548054	4.44453404
str-254	0	0.073443523
wago-4	25.93334951	18.5479109
K02E11.15	0	0.158321367
C49F5.3	4.324965585	4.968071533
swd-2.1	2.333411754	2.428411233
Y43C5A.3	3.99651509	8.570657024
21ur-411	0.987800782	0
zwl-1	25.79358862	27.19026222
linc-82	0.076686937	0.63533399
B0207.2	0.180067851	0.550826424
rpl-13	10199.02757	10706.05011
tba-7	17.77597452	10.12035246
atrn-1	9.53888881	7.987416874
nhr-148	0.111826504	0.047510635
cnc-4	43.86130337	466.9692671
T28F4.4	0.369226506	2.417218872
C26B9.5	27.43105575	22.0756741
C17F3.1	214.1196931	132.9905416
C32E8.6	0.053463444	0.090857967
R08B4.3	6.914605473	6.254545205
col-156	391.7964966	130.5905242
T25G3.1	8.279909738	13.69698319
F19C7.1	722.4597336	464.6251834
C10A4.3	0.634367475	0.444703902
T05C1.3	1.477479802	2.146810679
cutl-24	4.003798177	2.5809105
C16C10.4	130.3009786	108.9251008
C26C6.6	3.734896387	2.187223174
F25G6.9	0.895778584	1.039113604
Y66A7A.2	33.48014139	31.82403852
fbxa-59	1.810448752	4.531720235
Y38H6C.24	0.111525895	0.710743773
sli-1	1.847476776	2.765655687
T22A3.6	0.112432609	0.197043599
F44E5.2	0	0.017986169
F35G2.3	0	0.101301411
K08F8.11	0.068236238	0.086972593
T05B11.4	0.272347699	0.308559222
C49A9.3	0.168648914	0.245664747
twk-31	0.236078174	0.443432593
wht-1	0.90467504	0.828269709
F40D4.16	5.473302485	5.859979268
sax-7	2.630033155	2.732131359
dic-1	0.499755424	0.697643257
T05B4.15	0.138292109	0.352528912
kpc-1	4.017825229	20.33556854
F11C1.7	1.936769101	1.559095923
str-79	0.021951128	0
K01A6.8	0.367147193	0.935917464
C03A3.1	0.401766067	0.404276275
T19D12.5	0.821348164	0.900799014
W07G1.25	1.541336204	5.729959088
F25H9.7	13.34769246	14.58232406
Y67D8A.10	6.794500663	6.495104636
H20E11.2	1.519693511	1.162183225
fbxa-224	0.898000711	1.007225462
atgp-2	9.826018304	7.598658152
ZK353.10	0.684937335	0.623577084
K10D2.7	5.857077577	4.147398959
D2030.3	2.988631049	3.307122893
cdf-1	3.628542182	3.298742323
his-68	23.01267134	29.19380049
F47B7.4	0.617375489	0.432792191
snap-29	36.91105943	60.70979007
mam-2	2.391115183	1.705785056
wrm-1	1.239240981	0.984333974
F46A9.1	3.049673156	4.002511659
K02E7.1	1.049112555	1.15483609
R11E3.19	1.152434245	0.61202936
sru-38	0.021407447	0.054571039
fah-1	237.9350399	194.2905463
R02D5.6	0.12508834	0.026572531
him-17	1.817346569	2.528610517
F40F8.3	21.44938841	19.36510858
C03B1.5	0.042034076	0.187515378
rme-8	0.516468774	0.878998934
W02H5.11	0.029933357	0.076304959
ZK856.18	3.259409987	3.471875644
Y57A10A.14	8.668554178	2.622471171
C17D12.5	18.5706547	24.36226585
srb-18	0.037992338	0.072636452
nlp-64	8.460223167	6.221098439
21ur-4332	0	1.259031827
C56G7.3	16.48867459	13.55880429
ZK930.6	7.482471623	7.237912435
acr-12	0.954791046	0.183377271
C47A4.3	10.47006507	8.034767779
taf-11.2	1.667351674	2.468952483
fbxc-53	0.049390039	0.020983864
Y54G2A.32	3.052724757	3.000246056
C10E2.5	0.0571455	0.145673104
ZK673.4	0.209533499	0.305219837
fbxa-44	0.022021037	0.140337942
B0393.9	2.187047737	1.94285103
isy-1	15.06764775	14.86409217
pde-2	2.63043579	5.050273733
F26G1.15	0.936352824	1.377066061
ran-4	113.4201704	138.7753738
F47G3.3	0.302513989	0.330495855
parp-1	3.030752399	3.669791632
ceh-17	0.116211857	0.037030348
C05C8.5	1.092391453	1.125722575
rev-3	0.113061535	0.136521523
pot-3	12.31058264	15.15544853
M02G9.3	5.812956465	2.360151187
srh-269	0.190310242	0.16171051
pals-20	2.64633049	1.468870465
lin-29	3.496526592	1.864060898
C33E10.10	0.55926956	0.453621761
T19D12.1	0.811992814	0.591400218
T21F2.2	0	0.397588998
C16D9.8	0	0.06340448
R07G3.7	6.483884776	7.411341967
ZC412.5	12.56085136	10.06480472
Y71F9AL.10	17.1773357	17.48728943
C48B6.13	0	0.18234254
col-41	23.72563929	45.13438337
plpp-1.1	124.1497843	103.4140236
F27B3.6	0.136922881	0.087259632
tbc-20	55.6884916	49.2144322
H12D21.6	0	0.107478327
T05E11.2	1.987599144	2.925847241
trp-4	0.05028804	0.064096166
clec-136	0	0.07663672
Y70C5A.2	0.077692196	0.074268731
Y67A10A.3	0.114274431	0.068993046
apm-1	18.3147981	16.57381241
C53D5.1	8.26266301	4.043713985
srh-233	0	0.027034426
ttr-31	86.78061902	91.62202751
Y62H9A.3	28.8162163	16.64264396
sand-1	5.065700096	6.705712991
T10B9.14	0.168648914	0.214956653
nasp-1	6.102184464	8.260958175
R12E2.17	0.305056124	1.166455957
Y55F3BL.5	5.334124222	4.154805029
C02G6.2	0.059243866	0.053936492
21ur-420	0.987800782	0
flap-1	1.747647537	3.050730965
K11G9.1	0.085516322	0.108997455
C30G12.4	3.411205367	5.052914399
tag-297	97.58037294	62.91419436
C45B2.1	478.5991631	315.5479375
T26A8.1	1.384871618	1.106314285
T05G5.17	0.086432568	0
mrpl-46	22.48546517	13.88248251
tax-6	14.15685687	11.12906656
clec-118	0.483278877	0.236914591
scpl-1	11.92436095	6.239664619
btb-10	0.023203374	0.029574573
F25H2.4	78.30702949	62.40835426
gpa-3	0.067679662	0.086263192
F54D10.8	0.422726972	3.771597525
T08G3.6	0	0.030708093
F44F4.3	1.916407509	2.409607729
prx-12	1.723640785	0.689730479
flp-23	0	0.07489991
Y39A1A.21	80.81664518	61.13334487
F01D5.5	90.47303065	38.75694359
nhr-31	2.666018659	1.349912645
nprt-1	20.83635389	14.13391937
F58D5.13	38.0303301	85.68411044
F59B1.4	0.040436289	0.025769657
T05B9.2	0.162569094	0.041441486
R11F4.3	3.21801448	3.680940305
cah-3	88.29419296	62.19209441
asic-2	0.025328225	0.355111541
K03H9.3	0.301947837	0.519556802
abhd-11.1	0.046406748	0.029574573
rrc-1	0.3851637	0.18701799
sri-18	0.039853634	0
W06D11.1	4.901492487	6.135788017
bcas-2	9.576294609	13.38577352
mis-12	20.69968064	23.34566462
M05B5.1	5.131691506	5.750331461
mls-2	0.060654434	0.103078629
F56A8.3	136.6918722	86.39476396
Y53H1B.2	60.58806769	124.4521909
lgc-44	0.379800624	0.455610871
idi-1	7.089658776	8.441356848
clp-2	0.471840324	0.852892528
C44E4.5	3.81008873	3.237510412
smo-1	478.7612702	520.3633281
bath-15	4.153181562	7.489831507
mir-239.1	0	4.598203194
linc-106	0.065232127	0.083143611
F59B8.5	0.138292109	0
F53A9.6	141.8686295	274.4255234
linc-114	0.066915537	0.170578506
B0280.11	0.484961017	0.857394977
21ur-7761	0.987800782	0
43528	8.008242053	2.787856188
oac-56	0.010720319	0.054655645
clec-243	0.466153178	0.099024975
K11E8.7	0.882715592	0.375030757
K04G7.1	3.067660389	4.777113604
M162.5	5.100938464	7.260072871
rib-1	3.240228598	4.129932884
knl-3	41.54793463	47.29421299
21ur-843	0.987800782	0
pbrm-1	1.995374056	2.021381373
F11E6.6	3.634950703	2.194596979
T25B9.3	0.03297904	0.168137796
W06A7.2	45.3941896	35.1035145
F37H8.2	0.210490273	0.160972106
Y82E9BR.1	0.051697985	0.065893254
Y54E10BL.8	0.329266927	1.049193189
osm-7	32.61369929	16.18903362
K02E11.6	1.447243006	1.503030243
F54B11.9	0.666085848	0.363848647
Y116A8C.463	0.128048249	0
Y97E10AR.1	0.245488952	0.195559677
Y68A4A.13	0.508426873	0.907243522
F32D8.1	0.51756029	0.184708262
T28D9.16	0.025052918	0.031931967
R08C7.8	4.476397482	3.253365988
ZC250.4	47.87034558	42.0322933
chtl-1	2.723935489	1.904306373
21ur-12572	13.82921095	20.14450923
ZK688.5	1.130876149	1.519115098
lrx-1	2.998202915	4.108060487
elo-7	2.565095579	2.103801569
abts-1	3.202304421	2.947818943
clec-164	0.0512193	0.032641566
C08F11.13	3.380473787	25.29721356
bath-21	2.398424039	2.276478211
F52D1.2	0.976726782	1.600607726
lsy-22	8.731754351	13.77630047
C18A3.3	13.66699146	16.25664849
hsd-3	0.019207237	0.048962349
T15B7.14	0.042486055	0.08122786
oac-6	0.998993992	2.846196595
C04F6.7	0	0.019672372
R05D3.2	3.672798571	4.084176414
T12C9.7	9.89406962	9.267020168
Y17G7B.23	0.727245651	1.765587203
Y116F11B.2	0.359422562	0.327223618
coq-8	4.152421805	3.065975653
fbxb-76	0.039065568	0.049792219
F10D11.3	3.941971344	5.189093791
nlp-37	8.604842366	11.65303902
laf-1	6.999760713	5.366080476
T07A9.10	1.768566942	2.019370763
nyn-2	2.878733707	6.690854852
Y45F10B.9	0.056445759	0.071944676
lec-9	728.9269202	649.9908069
gcc-2	1.414351119	2.430312951
Y37A1B.7	47.93078794	67.9519507
C06H2.2	2.285499848	4.122712061
ZK218.5	0.414876328	0.31727602
spp-6	0.455908053	0.387394408
ZK1307.4	35.34794005	29.78261494
T20D3.6	87.13483303	74.15500737
str-44	0	0.025545573
sodh-2	0	0.025037565
sas-1	5.570435232	6.158451651
rpy-1	2.245001777	0.887045151
K07E3.4	35.32813249	24.10230819
ugt-56	0.065853385	0.067148364
pqn-65	0.987241121	0.771469077
meg-4	0.157716091	0.17986169
rpl-32	8469.458445	8552.746096
F47F6.14	0	0.489623488
fmil-1	0.908092584	0.44051718
C27A7.6	4.314463701	3.068356389
Y51H4A.1	0.064321911	0.204958669
ZK1010.2	33.83546945	27.66176859
C23H5.15	2.095334992	1.468870465
Y37E11AL.2	51.3826717	29.52936141
C24B9.3	135.9926011	78.54016215
C49C8.2	0.35971936	0.611321812
math-40	0.367553779	0.263518289
Y53F4B.13	1.443206955	1.804556846
Y55F3BR.2	2.691591392	2.994425528
str-114	0.019718457	0
egl-38	1.597512299	1.641082864
ent-5	2.861216058	2.309672179
C30F2.2	0.677902497	0.302414507
F54C9.3	191.5008418	182.8206337
alh-3	10.15511365	11.46009828
nlp-79	10.51398914	10.02051358
Y22D7AL.4	0.061191199	0.136487964
F01G4.5	12.49750915	12.01209624
Y116A8C.9	2.330506628	4.735024034
unc-97	24.29027596	13.03043828
C17H12.6	1.642324077	1.642415453
nlp-32	0.130464254	0.498861667
dlat-1	139.3674123	100.9183405
sgk-1	6.718766974	4.819431198
F15A4.5	9.09032185	7.141749501
str-16	0.017624313	0.022463609
ctns-1	40.72525326	31.07225983
F57A8.1	3.739008885	4.700385487
frpr-6	0.197560156	0.151083819
C42D4.19	0	0.089930845
B0250.8	27.07875437	0.052773789
F23F1.4	7.153040144	6.179386093
F20D6.11	1.936089532	1.634452226
unc-59	4.269017292	3.793517635
C34E10.9	1.989133081	4.104788696
mdt-9	30.3214794	18.93651923
F39G3.3	1.218517888	4.400448301
vha-11	225.1196714	127.0733227
K10C2.8	3.587766991	2.494308336
nspc-12	0.474531748	2.851336784
C34B2.8	734.9984411	625.123942
K07C5.12	0.159567819	0
Y53G8AM.7	0.136652282	0.069669745
tgn-38	9.637896244	12.69104082
bath-30	6.914605473	7.414298536
C56G2.3	2.503564051	2.930505114
R12C12.5	4.580561431	5.131749978
sma-9	0.26599965	0.619803887
Y38H8A.4	12.2880037	9.184864713
ZK1127.5	11.28172472	8.720452022
Y47D7A.12	0.51859541	1.101652849
F22H10.6	8.288661689	4.689086484
F40E3.6	0.190810401	0.069486645
B0303.3	68.68405436	48.30588259
R05H5.3	342.0424841	324.5028631
C34B4.3	0.304775999	1.165384832
C32H11.6	1.347461579	0.542352172
F10A3.1	0.341461999	0.272013049
rpn-3	91.49186885	209.4754715
cor-1	28.45358103	22.58420991
ZK1321.4	39.46345091	31.29003688
rop-1	23.92195806	29.65567358
anr-36	0.2045165	0.03723897
F54A3.2	6.1391357	10.87238699
col-180	879.6710544	625.5338593
srh-89	0	0.025471742
gdi-1	525.3659617	405.6705466
anr-27	0	0.091486742
C31C9.7	98.27566927	36.94052956
F22E5.8	0.299549696	0.318166888
C02F5.14	15.55786231	31.49911108
W09C2.8	0.172865137	0.881322279
snpc-1.1	1.925586334	2.788994553
prx-6	0.412382851	0.598956889
ZK84.4	0.094720623	0
C50F2.5	2.361084796	2.48394355
C18H7.7	21.95611738	13.62043522
unc-68	0.141343331	0.193879463
nhr-161	0.204574126	0.260746236
srn-1	0	0.024345919
nhr-4	1.318403478	0.482671431
egl-8	3.070271852	2.986298631
F08G12.1	0.500112974	0.485004399
C26B2.7	15.44132402	35.0548412
nxf-1	16.48169895	37.4634208
F22E12.1	1.203720586	1.418882726
F58H7.1	0.798222854	0.31793733
pam-1	80.63772184	55.08023969
Y71F9AL.9	245.6111766	180.3213361
cri-1	0.059780451	0.050796673
srv-7	0.31609625	0.100722546
tag-294	0.465251876	0.756587571
Y73F8A.35	0.022559887	0.028754397
dpy-9	87.61705519	120.9673323
mpc-2	243.3012299	198.9552159
cyp-33D3	0.041822211	0.035537189
nep-18	2.43291674	1.50653381
iglr-2	2.865987023	3.879665487
C23H5.12	0.077984272	0.066264833
F02E9.3	0.842717542	1.762644558
F32B5.2	0.496738899	0.227928176
linc-1	6.606310961	11.28317058
F29D10.2	2.53535534	2.408947562
ntl-9	18.50858142	12.03497493
sas-5	3.97101317	5.181885778
F49D11.7	29.18370251	18.79290153
jmjd-3.3	0.025515149	0.081302793
W03C9.8	33.61928868	22.59021473
pccb-1	218.6841829	180.3384927
C28C12.3	1.340586775	0.989239293
Y43F8C.22	0.300635021	0.1915918
C07E3.3	4.959137428	6.781129381
col-84	0.165619293	0.606898575
K01D12.6	5.683805699	5.922485714
Y53F4B.47	0	0.330495855
M04F3.4	74.14215695	132.2492853
hrde-4	1.153162252	1.670225418
ZK686.6	0.090092579	0.258368095
fbxa-152	0	0.027201305
ZK105.3	0.086109657	0.076827596
pigv-1	11.48667001	9.101322196
Y105E8A.27	36.95737408	18.23425404
unc-8	0.027010178	0.011475551
C04B4.2	5.881053918	4.490105084
clec-239	5.125752316	1.446947025
F22E5.21	0	0.142917126
lin-14	2.001258727	1.749563708
tmem-138	0.156262271	0
nmur-2	0.10269216	0.130889447
lin-61	5.905356664	4.895644263
hpl-2	22.54762654	21.503362
asp-1	4751.762166	4179.199167
K10D11.2	0.101387177	0.077535684
Y119D3B.21	1442.882076	1005.759723
W09C3.7	55.39678142	27.50948154
str-118	0	0.056135177
best-8	3.531435934	3.092358873
his-37	213.156011	325.2418179
C56E10.3	0.011826577	0.030147854
B0336.12	0.220678898	0
fbxa-53	0.086976169	0.388003519
T26H5.14	2.557456819	2.052394348
daf-1	4.522544346	3.092743686
F33C8.2	0.01615562	0
nspb-5	0.084324457	0
R04B5.5	4.927649877	6.179386093
pal-1	10.05925567	10.77685041
ndx-3	20.31344678	9.61774935
F33A8.4	4.949557336	5.931976877
lron-15	0.048770728	0.124324459
Y62H9A.14	0.04165425	0
T06D8.9	120.3184978	119.0202106
T01G5.6	0.132973182	0
K06H7.1	0.065437907	0.055603929
F40A3.2	17.690614	16.67263359
Y48C3A.1	0.476869343	0.151952117
F52B11.2	109.091788	83.82326993
cyp-35D1	0.15212132	0.264396684
R07C3.13	7.999249469	7.430756469
flp-8	19.41865861	15.39607224
clec-6	0.135580499	0.043202072
lurp-4	0	0.049745378
Y39A1A.14	57.25412549	42.28067657
dnj-22	3.678476986	7.299841097
Y57G7A.1	11.47423662	8.366175256
nhr-282	0.054445712	0.034697728
T21C12.10	0.139220244	0
C30B5.2	113.0433228	116.9755025
C50F2.7	3.652080355	2.544662918
gsto-1	6.033062146	5.758440388
T16A1.2	0.079074268	0.111985042
gst-30	0.872403494	0.700115829
K08E5.5	0.901905062	0.766367199
F20B6.5	0.126641126	0.322828674
ceh-91	0.483820791	1.05347561
col-13	346.8863433	233.1194734
C05G5.2	1.206912955	2.540955142
chaf-1	1.382921095	2.111501293
bpl-1	1.007901379	0.922314013
CD4.13	0	0.598182542
K09E3.7	0.112563345	0.163966936
F26F2.13	0	0.111559782
M02D8.2	5.888218723	2.685278818
M01H9.3	87.82783702	205.2379257
ZK228.3	7.271488336	3.610578368
mrps-23	35.2438473	41.30376053
F36A2.2	2.553689521	3.154733157
D2092.13	0.117196703	0.149376657
dhs-27	6.009890738	7.550268744
clec-75	0.016864891	0.021495665
K01A2.10	6.369818375	9.187117088
Y106G6G.1	5.827756916	4.681278229
C05G5.7	42.04827652	15.00629826
Y43F4B.5	30.73594516	25.52162432
odr-8	9.251101662	7.392222888
C23F12.3	0.241207168	0.204958669
gem-1	1.549516511	0.353898843
W02A11.1	41.48763284	29.87485424
F14H3.4	0.504499112	0.794324801
aex-4	0.323662384	0.52504306
K03H6.1	2.429896735	1.455013196
nlp-46	1.548046001	2.104650218
F55H12.7	1.202540082	0.574775399
mcm-10	1.358939804	1.88490892
col-76	55.31684378	33.04958546
ceh-41	1.536578994	1.200367261
egg-3	11.90157813	8.179177983
pph-5	22.42939197	17.38773423
C48E7.1	66.77533285	86.36958333
ensa-1	140.4257591	121.4713907
F11A6.15	1.168665714	0.744779391
F21G4.5	0.274892572	0.215614013
ZK792.7	1.107679518	0.598956889
trpp-11	4.741443753	7.082054026
H40L08.3	0.020198458	0.094396739
wrb-1	55.10408669	65.71500479
F23F12.12	30.71371268	59.33553482
F58F12.1	1626.871749	1350.626392
ugt-9	0.233222171	2.559743033
ppt-1	0.878779291	1.031648152
cec-5	12.26190037	18.37850725
K08E7.4	6.667655277	5.245965945
B0348.1	0	0.100150259
linc-61	1.481701173	1.598001934
C17B7.12	0	0.153719002
bcmo-1	0.052185702	0.033257444
F27E5.3	6.551414074	5.003061825
M04B2.2	0.917243583	1.101652849
elc-1	6.914605473	11.42193673
Y53C10A.15	0.848417849	1.351721287
col-146	404.8727239	330.4201396
F10E9.1	0.314300249	0.578645941
M04C9.4	13.10862013	2.696728924
R07D5.3	0.170031282	0
Y48G1C.5	0.148765178	0.182028698
egl-10	0.803211747	1.068269429
C54F6.17	0.197560156	0.16787091
K03H1.13	3.08723954	5.989631616
C09B8.8	2.045741264	0.730089462
Y51H4A.25	4.847739707	3.233111621
spe-29	1.548046001	1.973109579
mes-6	9.560193654	8.391720829
T05A7.3	0.088648788	0.169485054
fut-6	0.756559886	0.807318118
linc-134	0	0.02873877
nol-16	16.66783846	20.17764165
msp-58	0.354595152	0.338970107
apc-10	13.61004754	18.01752361
hgap-2	0.692391181	1.131603572
ZC262.4	2.258771121	2.408947562
C16D6.1	0.123475098	0
B0350.76	0	0.455856351
Y75B7AL.5	0.209533499	0
set-6	0.107278787	0.435067416
K01F9.2	2.68605828	9.152192896
msp-78	275.6658729	209.4517478
rpl-21	12311.54041	13574.21278
F20G2.5	0.111977417	0.303289043
prk-2	12.92186453	4.167338377
F21A3.4	3.947087291	4.223002586
wdfy-2	10.83731435	10.3597739
tlk-1	3.432430055	3.918396894
T24D1.3	16.19993282	16.34223311
glrx-10	209.1341995	466.851377
C17F4.7	6326.716102	3447.00696
lmtr-2	152.9510731	121.6929803
col-117	57.52951753	47.76766751
T04A8.7	23.50036286	15.83099068
F26G1.2	6.472886204	10.26404816
21ur-1749	0.987800782	0
K02F2.11	2.304868491	8.183706875
Y39A1A.27	0.244044899	0.207369948
usp-33	0.260382633	0.381045895
hmp-1	1.174178288	1.833026591
K09H11.6	1.531978458	0.791606837
F41H10.4	0.456171889	1.086352115
npr-32	0.109755642	0.079938529
Y116F11B.6	0.077692196	0.123781219
puf-8	9.881693642	11.6577891
nhr-225	0.247581782	0.13524127
C34B7.2	0.412128803	0.710116185
