Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
chdp-1	111.4784584	105.4587055	101.4289579	75.15166672	71.95306799	88.04480393
Y20F4.4	3.812109461	3.662269946	3.900403322	3.302329303	3.850275393	6.667956336
nspd-5	378.766722	386.107628	381.3807268	233.0607804	294.1120289	171.4202025
T08G3.13	0.310768785	0.193290057	0	0.297074925	0.219982736	0.089181362
F58A3.3	0.204037539	0.338416035	0.514635044	0.173374875	0.308120081	0.20818731
Y59C2A.2	4.749425981	4.93494898	3.450776277	2.551976969	2.781855752	3.247012312
T06A4.1	8.813781444	5.683251103	4.23260828	10.80770454	13.01191498	5.020203433
T22B2.1	0	0	0.014487173	0	0	0.041512245
rnf-113	3.484242758	4.718486429	5.455957087	4.669863503	5.288727793	7.133119111
ZK154.6	30.85899423	27.84812149	21.25454722	40.24850506	35.12492653	24.87232863
panl-3	1.299902135	1.913235677	1.983743299	1.587215478	1.175326401	2.633174808
F25F2.1	0.9832877	0.907789901	0.941244277	1.056982744	1.42226188	0.897517966
ttr-37	9.772642402	12.06490766	11.4491161	9.342016156	8.979988576	8.625026778
dhrs-4	7.868344159	7.645695603	9.197782062	7.631372989	6.631173066	8.971098299
tag-260	21.81351777	27.42709693	26.46714191	6.282428782	6.485242296	5.248625227
T28D9.1	657.100277	614.2728287	662.6566578	550.1484841	556.5705352	494.7891719
csr-1	33.19447492	38.45363557	38.87065596	27.58114931	25.70420665	31.80149768
T23G11.4	4.96359646	5.824687605	7.451656679	6.436212493	7.733899261	10.73654786
T10E9.3	7.400048665	12.18336358	7.478225691	7.68138767	9.051686876	8.861328882
madf-4	0.356206949	0.354482251	0.349740839	0.133533679	0.142388825	0.192415544
rga-9	13.47772915	12.68747362	8.678485985	5.644698144	6.600945907	5.215626061
metl-2	4.986494331	4.54330758	2.900158649	5.084551609	6.300249141	6.792361225
T28D9.13	0.271753054	0.090145756	0.060479202	0.115457067	0.512972842	0.207960032
M03C11.1	3.548284387	2.698125738	2.016716122	1.252405344	0.886183083	0.522180343
fis-2	82.5005788	66.51230299	70.80163147	222.8918496	205.6410693	213.9213939
T28F3.5	0.030182231	0.034326964	0.011515059	0.07693938	0.043950822	0.049493709
C06G1.9	0	0	0	0	0.174030786	0
srh-179	0.0419067	0.041703794	0	0.774495336	0.854332951	0.360779146
slc-17.1	7.252374058	5.776688506	4.745443807	3.302652224	2.492052851	2.193376077
C17G10.12	0	0	0	0.17986169	0	0
T14A8.2	36.71207798	38.20510089	27.15146326	19.73464455	22.22648586	12.97636935
grd-1	0.667603254	0.586561628	0.317230861	0.973568536	1.13758309	0.593732221
21ur-15001	0	0	0	0	0	1.133877315
T05H10.8	0.274389106	0.163836334	0.28090296	0.093261617	0.103589754	0.167981824
T07F10.3	5.743583578	8.712393458	9.369669894	8.031404638	5.199871479	9.7507353
mam-3	1.055878944	0.743905518	0.486612389	0.964690603	1.333452106	0.632826123
W07E11.1	2.964308169	3.164497671	2.781377764	3.11958184	4.007256346	4.068649184
F14F9.2	0.024872682	0	0.0166064	1.933836655	2.281806533	1.370441647
F10E7.1	0	0	0	0	0.014213041	0
Y51F10.11	0.898649087	1.565021447	1.633302344	2.704418545	1.92250616	3.639050301
Y65B4BM.2	116.6839674	95.18891026	50.78236981	237.2225801	390.2640384	104.8364068
Y47D7A.6	4.219081306	9.50528428	34.89820791	5.078806353	5.04394313	16.34512977
gtl-2	0.039315454	0.019562547	0.036092658	0.01879152	0.01669805	0.056411807
clec-197	0.327847673	0.14830013	0.258687621	0.075976059	0.101267914	0.205270893
R12E2.11	69.0854003	65.37069741	55.05473027	111.2862649	110.6011445	111.5377212
F14F7.7	0.216081421	0.215035189	0.144268096	0.137706606	0.122365397	0
ced-10	16.83556115	19.06200134	18.86775795	26.43966837	23.34822972	25.68478614
Y71G12B.31	0.445851258	0.396988041	0.282008224	0.448636907	0.770735892	0.296295995
Y47H9C.1	0.530485605	0.76456956	0.977053772	0.489623488	0.393641064	0.272970465
E02D9.1	97.15793888	92.04880109	84.54386981	59.55260766	61.55018546	66.61619793
F43G9.12	0.802588135	1.032168906	1.343754266	1.447886601	1.258615508	2.182713832
kcc-2	3.019384861	2.806578816	1.702801386	2.571091938	2.139139644	2.256517692
grd-10	83.71371869	112.7034916	222.2681129	86.84874884	99.29892538	113.5858848
C25F9.13	0	0	0.041036258	0	0	0.035276183
str-27	0.019532784	0.038876418	0	0	0.022122558	0
ctf-8	3.765990481	12.04197058	22.54704244	6.609917091	6.782539129	14.38606844
unc-14	3.851829775	4.47376513	3.978853436	3.718491897	3.704033628	3.730218015
clec-98	0	0	0.037533163	0	0	0.032264802
zig-8	0.231343678	0.613929461	0.326078076	0.19657746	0.378468439	0.177036607
F53E4.2	0.329266927	0.109224223	0	0.139892425	0	0
rom-2	0.983269586	0.946943951	0.847078729	0.444703902	0.538856793	0.382293499
csn-1	4.801171242	4.595037657	4.555229186	6.324438944	6.621553424	7.647079568
dhhc-5	0.931355023	0.983018006	0.942158995	1.510838192	1.438417724	0.712722884
T25D10.1	0.611352313	0.67132937	1.154144768	16.73974938	15.90153252	16.72123346
linc-44	1.719694625	0.962644576	1.794007412	1.506924104	3.043284476	2.961006046
F59A6.3	0	0.008743489	0	0	0.009950934	0
rab-5	52.60393637	74.47419669	93.41393733	63.29496366	77.4894975	74.09264352
Y62H9A.5	128.878249	200.2988014	267.1497505	68.11665565	66.94419194	221.857441
ins-5	6.093068189	7.358035769	3.33673537	5.061058631	7.211077633	2.907665591
C37E2.7	0	0.140431144	0	0	0	0
F54C4.4	5.07071068	3.841962041	4.347278628	7.197465277	6.787200668	9.789140822
B0035.21	1.358226075	0.860140755	1.319022592	0.94427387	1.538307844	1.700815973
acs-22	23.43707435	17.50695327	12.46285055	11.35737136	12.68814234	9.389725751
F35C8.5	49.94136976	56.96932259	47.17806389	45.44226501	43.42386116	38.2090286
F11E6.20	0	0	0	0	0.126995439	0
W05B10.3	6.626496912	4.874130947	2.78918319	3.672176162	2.365731002	1.818928193
fbxc-31	0.047851941	0.095240499	0.095845932	0	0	0.054928313
picc-1	4.635780694	5.740751105	4.94695573	3.916987906	3.406873868	6.427440149
sra-11	0.082562453	0.020540675	0.013780833	0	0.02337727	0.023692959
comt-2	0.697804222	0.473471975	0.487070269	0.242565765	0.323314076	0.182044523
D1007.18	3.415648487	2.238438592	3.337286077	3.185502213	2.35885102	1.816935939
gly-20	3.556487651	4.625019144	4.73010151	3.828695146	3.113296649	6.261883944
nlp-5	1.449836631	0.721408375	1.303066674	1.350413169	0.757876005	0.896128846
nhx-6	0	0.046890126	0.015729401	0.015014008	0	0.054086141
F36H5.13	0	0	0.028497402	0	0.024170943	0.048994699
math-48	0.147119265	0.146406937	0.130966782	0.156262815	0.166625221	0.225167126
H31B20.2	0	0	0	0	0.062651083	0
T07F12.6	0	0	0	0	0.160918878	0
Y19D10B.8	0.017913486	0	0	0	0	0
C18H9.5	0.43123346	0.488337977	0.377268828	0.265344342	0.303150402	0.512073626
dnj-15	8.499722612	11.51408636	14.84971825	14.46068504	11.7894863	20.24400817
pro-1	6.366655605	6.400745546	3.405815883	6.468572952	6.220779712	7.427966111
fipr-16	0.414876328	0.550490083	0.830984233	0.352528912	0.156627708	0.793714121
fipr-26	0.357652007	0.355920313	0.238788573	6.837845267	3.240573263	3.831723341
F49C5.12	2.115662869	1.027033738	0.861302066	1.578487664	2.103954283	0.592323971
ZK507.1	1.041356246	1.285029562	1.02899654	1.619296958	1.887080816	1.075817332
F55H12.4	417.62232	577.4219547	464.7282638	88.80692437	95.02580545	91.2581355
zfh-2	2.507754886	2.57231005	1.405160535	1.314804886	1.792780707	1.054807277
C09B8.10	0	0	0	0.637100443	0	0
perm-1	15.13546085	21.15204453	23.52843791	17.75312434	15.18034457	33.19908961
tag-250	8.297526567	7.780965602	6.321162116	4.99415958	5.923740228	5.230372539
C39D10.1	0.132973182	0.132329347	0	0	0	0
C18A3.9	0.281081523	0.167832343	0.075066326	0.071652218	0.445688599	0.129059207
C05D9.12	20.74381642	11.84193784	25.33750375	11.27272682	5.099506763	17.53554453
linc-64	0.366067349	0.91073727	0.855424946	0.233291191	0.345502296	0.490235192
clpf-1	60.29929559	64.62739337	89.92474917	53.56341612	54.03959851	61.3921957
C05B5.1	0.047360311	0.047131	0	0.06036454	0.053639626	0.108727962
W02F12.8	81.59234458	65.9058961	46.47356267	117.1179384	104.4184718	47.79922816
linc-87	0.188580149	0.187667074	0.157383378	0	0.160187428	0.324701231
ZC434.3	26.76110668	14.103682	10.11418469	53.95576089	46.2709335	15.23809934
srbc-30	0	0	0	0	0.025592763	0
mai-1	11.65382945	13.22103993	16.75455102	24.65721881	22.08626665	25.5058695
B0205.4	0.224724678	0.240839412	0.15003882	0.418628082	0.391569269	0.158742824
W02D7.5	0.326440602	0.767850975	0.87180034	0.794324801	0.537777537	0.885689577
Y37H9A.1	9.274027064	7.451160153	6.219178515	10.22125246	9.406930375	9.017343856
srh-99	0	0.019773351	0	0	0	0
vps-11	1.014987959	0.925900752	0.785900821	1.149941404	1.181493412	1.407810979
clpr-1	0	0	0.018247348	0.104504618	0.030954092	0.0313721
ZC404.15	0.71943872	0.517078836	0.507023135	0.509434843	0.769558102	0.596432576
rip-1	1.053654167	1.081319807	0.747446136	0.713451369	0.522092359	0.907101852
C14B1.2	34.5382806	55.46395062	94.65147045	40.74454756	29.39721047	62.14103518
str-96	0	0	0	0	0.021514795	0
nhr-229	0	0	0	0	0.019241733	0
D1043.1	1.411763576	1.971431281	2.574338276	2.108981963	1.80525898	2.822869101
Y45F10B.3	45.94573373	49.52599928	49.62822504	30.49838939	28.85247247	20.46946943
F56F3.4	0.707635063	1.14685434	0.701935999	1.778106352	1.557117562	1.740601142
cnt-2	5.570015669	5.569867724	3.958781536	2.94283013	3.571437337	4.434349137
tmem-131	0.637864806	0.935262219	0.952547429	1.27964916	1.175562763	1.291085196
mec-2	0.385659686	0.686174259	0.452554794	0.595823512	0.648571071	0.536595462
spp-16	35.45430061	37.30649708	40.73452124	23.67473573	25.26005678	22.95545741
gstk-2	3.640876333	3.684142704	4.003758843	2.222803978	1.871215977	2.56376685
gcst-1	82.61495125	69.0844565	58.69814187	42.79770967	45.51142574	41.8127811
W02D7.12	0.10476675	0.052129743	0.104922252	0	0	0
nhr-71	7.466344945	8.129367047	9.055597413	3.308752987	3.830275746	5.740986177
col-50	0.132021107	0.082113676	0.055090442	0.77825595	2.093353611	0.473576444
Y73B6BL.289	0.096036187	0	0	0	0	0
F49H6.3	0.040914825	0	0	0	0	0
F27E5.5	0.018292607	0.036408074	0.073279033	0.093261617	0.020717951	0
C50F4.1	2.914420489	4.416810931	4.463964889	3.496154495	3.322405921	4.504272971
pde-12	1.824840236	2.50521123	2.89178403	1.989630582	2.328249709	3.255615948
taf-5	3.366741648	3.615506904	3.051637015	4.128227624	3.752790223	6.090441173
npp-10	13.28856278	12.74848948	12.52365813	13.99960492	14.55413021	17.6446242
cox-19	33.44739392	34.48564331	39.99245825	25.51735435	22.21927947	28.79520996
T06E4.9	213.9393965	228.7974409	67.24147781	55.13054038	67.75850834	47.75225715
ncx-5	0.021049027	0.020947111	0.02108027	0	0	0
math-18	0.302829437	0.426931178	0.303278917	0.225155327	0.200071889	0.231741349
F43C9.2	69.96973814	81.86167189	60.91279411	37.62886971	39.54972369	41.05417866
Y32F6A.5	27.56540029	28.55821593	33.51677812	19.85939216	19.31507606	21.51570341
Y73B3A.18	30.71863779	29.21053812	31.19902519	9.798468215	8.023272317	6.636568299
R08E5.4	0	0	0	0.204958669	0	0.246112906
Y116A8C.48	0.170031282	0	0.113522436	0	0.064191683	0.065058534
K12B6.4	0.406741498	0.30357909	0.226302896	0.086404145	0.153556576	0.07781511
atf-6	0.445347471	0.629797977	0.52425559	0.507880635	0.530941382	0.645733522
Y41C4A.28	0	0	0.11259949	0	0	0.19358881
dct-19	0	0	0	0.025997707	0.023101432	0
Y75B8A.8	4.229884354	4.392003634	3.80416432	7.286910462	7.831385386	9.832743367
C50D2.3	2.801996989	5.082138842	3.258761699	6.624317782	4.45314071	3.735125274
R05G6.1	0.337297828	0.279720571	0.206432398	0.394087198	0.1910094	0.38717762
nhr-48	1.919602853	2.039383333	1.564518044	1.322534474	1.6746564	1.578164383
C55A6.4	4.490361323	2.960803238	3.292301411	3.79214367	3.619285676	2.150301203
C41D11.3	1.767280449	1.595344865	1.631277242	1.600166149	1.476588027	2.549640332
B0457.2	2.147393004	3.120013672	3.397916896	1.696955941	2.261859754	3.253734905
fcd-2	2.342043789	1.945952849	1.618284707	2.388099078	1.903110857	3.004165274
coq-3	46.17293928	41.66277407	35.74695381	39.6354227	38.2154489	37.60383293
let-858	6.075304809	5.356243991	4.503478027	6.977952564	6.322666375	7.910625145
K07A1.1	54.00156557	82.31173055	161.4046368	58.72288662	54.2663933	69.06175583
srg-55	0	0	0	0.028521757	0	0
C23G10.11	0.324122132	0.215035189	0.432804288	1.101652849	1.83548095	1.240178314
best-13	1.737002341	1.778455282	1.616917791	1.064398887	1.172816169	1.035279288
R11H6.4	30.86877443	34.58994609	24.81411252	19.90844076	20.55738664	23.52795429
Y40C7B.4	1.728651368	3.188814508	2.083090558	1.28973992	0.907294648	1.113135657
srv-4	0	0	0	0.031626398	0	0
arrd-14	13.55804995	12.79850894	12.47898825	11.92377201	15.92601062	11.16091004
C08E8.4	1.08658086	1.441759742	2.044485018	2.937740929	3.393600334	1.851999615
R13A5.10	13.73941087	15.19209646	17.05736034	9.213823824	11.28939971	10.41105535
F56H9.9	0.089800071	0.089365273	0.23982229	0.114457439	0	0
alh-4	79.59023292	104.4557717	80.28738428	52.13053965	56.62044107	58.41264945
F37A8.5	12.1256125	7.72880099	7.694298456	25.7371651	24.62913955	17.2546548
Y56A3A.41	0.837031189	0.869194869	0.58314683	0.60300998	1.31897017	0.668390838
linc-129	0	0	0	0	0.014565503	0.029524394
fut-4	1.426250215	1.149848738	0.795546263	0.989474099	0.85879422	1.119074739
K04B12.2	0.499228777	0.719520234	0.678119914	0.351066136	0.2339667	0.731139149
F47G4.14	899.667001	960.2993678	602.2070925	441.6403864	653.4856028	493.4256117
B0281.3	1.257200995	2.022634019	2.126424301	1.468870465	0.996721776	1.130441323
ckb-1	1.171021895	0.924882533	0.856300957	0.995041283	0.799980228	0.640092033
xrn-1	1.650471156	1.789438556	1.072948654	1.633103469	1.623339936	2.203653526
frpr-15	0.047796812	0.015855129	0.042549116	0.060920895	0.036089334	0.091441719
lin-15B	0.518235525	0.816566657	0.736858561	0.929639045	1.010851965	1.883762868
Y51H7C.12	0.073755792	0.036699339	0.123108775	0.023501927	0.041767389	0.126994259
M60.7	0.137376268	0.212661732	0.142675733	4.105055206	3.146384416	2.120075245
T12E12.3	5.9690184	5.133538476	4.312189245	3.378940117	2.887763598	3.663295942
F25D1.5	1.940069161	1.955427904	2.158831941	1.014471688	1.324011198	0.885076897
hsp-17	40.47123203	39.03391544	52.65367803	281.2968726	310.4472795	213.6664271
rskn-1	3.240367988	5.398619291	6.077111549	2.192671049	1.711290005	5.349472968
fbxb-66	0.020100597	0	0	0.025619834	0	0.069219255
R166.2	6.534804849	7.470301617	7.853405112	7.830811848	6.895161608	9.027055589
pde-4	3.657076126	3.335074061	2.580493492	2.057804377	2.465778182	2.035764402
T24B8.5	10.16447005	11.42266923	31.99289298	14.01302423	14.87963223	18.57291042
mbk-1	1.895056087	2.298903944	1.735791905	1.616921961	2.022147076	1.914621831
C14C6.8	0.069284624	0.055159327	0.037006646	0.317911844	0.282494864	0.031812189
F20E11.7	0.019207237	0	0	0	0.021753848	0
F47B10.3	0.036297142	0.054182095	0.012117005	0.069395455	0.143883721	0.062497175
K03B4.1	16.03335254	18.11381251	19.59375848	17.71706998	17.73637667	21.28133234
ztf-29	5.36685948	7.921296259	7.985071363	2.228925531	2.071674622	3.760912839
F21A3.11	17.50216033	12.51617292	8.146357842	6.844877256	7.390180575	4.471628849
flh-2	1.057009754	0.759699691	1.078181949	0.954298009	0.89786584	0.758325593
fbxa-22	0	0.039775295	0	0	0	0
M02B1.3	60.29879555	52.97612255	46.03675592	39.96057538	29.98788255	37.31935338
C06A1.3	28.435131	20.90731173	12.74934714	20.11346461	18.79532493	11.50341835
Y50E8A.11	0	0	0	0.039699202	0.035276511	0.071505777
nspb-12	112.5411649	169.8926292	77.10217694	73.03831759	72.01273918	78.00293945
R06B10.8	0	0	0	0.419677276	0	0.377959105
C49G7.7	0.181963302	0.271623396	0.182233384	1.971378782	2.215457708	0.522180343
pepm-1	0.196623852	0.55440352	0.52510852	0.167075314	0.111346712	0.526634962
poml-2	0.977063817	1.234114997	3.148808009	1.269295673	1.872722592	2.092126894
fbxc-44	4.617172042	5.749069823	8.77150024	6.368264208	4.319893229	7.117823405
dhs-8	0.401766067	0.547123172	0.282359576	2.533464655	2.059630407	2.233079483
C17A2.7	0	0	0	0	0.026819813	0
nhr-43	1.614603947	1.407850843	1.016400285	1.411160951	1.89834175	1.412093321
C16C2.9	0.56445759	0.421293431	0.094215899	0	0	0.161982474
fli-1	0.175888216	0.432121588	0.422024319	0.497407645	0.429543396	0.662479989
Y2H9A.6	0.160804778	0.022860884	0.030674944	0.234238479	0.104071567	0.131846199
F33D11.16	5.620905094	4.52822488	5.718601175	2.558677584	3.03150402	2.304331318
B0353.1	14.46375847	12.8313145	8.307221758	6.553635867	9.42433511	5.293930512
irld-2	0.044466916	0.066377422	0.089065834	0.056676674	0.125906517	0.076564063
tag-30	1.387507898	2.407823541	3.27677586	2.119265845	2.623449167	3.251200461
F45E1.1	4.981489964	6.363191825	3.673407005	2.748209257	3.620963135	2.645713736
C16B8.2	0.198332882	0.305030359	0.210665277	0.264281779	0.204208224	0.362190277
lir-3	2.013727208	1.255503699	2.073410952	0.989554839	0.824356356	1.28108244
acy-4	0.095467926	0.135722407	0.100162465	0.156447742	0.200804753	0.36006755
hot-5	3.476403857	2.052932632	1.708899436	1.704214351	1.903762193	1.096290222
tfbm-1	12.45756366	13.53786754	14.33899424	9.579589987	9.831793609	11.66846031
hinf-1	8.636878054	10.29629746	9.360923251	7.057082454	6.747706596	11.3345891
21ur-9548	0	0	0	0	0	1.133877315
cfi-1	0.29549596	0.176439129	0.157831763	0.150653381	0.234272212	0.305274662
wee-1.1	0	0.029343821	0.009843452	0	0	0
ced-6	9.341028894	10.69156704	9.88865619	11.51260746	11.008418	13.92622139
unc-33	11.5497147	9.616034771	7.951963839	10.67696921	9.473889157	9.381093895
cpt-5	0.357004087	0.49551587	0.545709755	0.107770387	0.202168916	0.506855485
C27A7.3	0.07682895	0.076456956	0.051295323	0.08568411	0.065261545	0.110238072
fbxb-33	0	0.023091027	0	0	0	0
trpp-4	3.564863266	5.351986922	5.724558051	5.562122826	4.803249703	7.161065178
Y113G7B.12	0.258685948	0.382671317	0.224060461	0.160402437	0.166288264	0.1926101
Y77E11A.2	38.39376624	30.54774823	33.93372273	84.3551324	69.49035226	70.32178746
K01D12.9	240.8797107	173.3418206	98.45904097	47.43116264	73.75741145	31.60425317
C34B2.4	5.762171227	2.867135851	2.238341369	5.875481859	4.627636819	2.765973451
Y66D12A.13	9.633832344	6.765152008	4.089217045	5.182307033	5.587561483	5.172518989
Y69A2AR.46	3.253931987	2.226246661	1.765162587	2.851336784	1.61234405	4.435461263
F33E2.5	3.315221802	4.78379653	8.126443986	1.992029808	2.386963354	3.071564919
cblc-1	40.77844253	33.75028488	32.6035328	30.05534951	32.21481974	29.07377731
tag-243	5.73765135	7.993818765	6.600725824	6.45052902	5.931857867	5.167585552
Y47G6A.15	227.7854441	226.7318699	191.9768832	368.6391037	460.3675689	187.9594694
F56F11.1	0.894130018	0.415240365	0.557173336	0.835736644	0.607607487	0.136847262
hse-5	1.781883744	2.085527666	1.930433389	0.999879409	0.761560978	2.08398197
osta-3	21.43991764	21.2206538	18.77615382	29.69287141	23.41531671	19.76294891
Y7A9D.1	6.735779469	4.508323959	4.497184787	1.367569053	1.822822461	1.573743515
Y102A11A.9	0.166691382	0.423926515	0.148390042	0.590171169	0.335630802	0.552765191
F57F4.1	1.766068065	1.936247588	1.428941142	1.812242781	2.169734479	1.546196339
ceh-18	5.248102689	6.418413839	5.23745056	2.640446242	2.768618935	2.377971733
ifp-1	1.317067709	2.320276735	1.681456728	0.759956148	1.038137316	1.103231982
B0334.12	0.889020704	0.884716206	0.395706778	0	0.335630802	0.340163195
C01G6.4	21.06730673	38.79184506	46.1387932	23.60500606	24.59329797	31.88781292
linc-31	0.117695412	0	0.029467526	0	0.049987566	0.016887534
T06G6.4	0.213413749	0.212380433	0.142487008	0.244811744	0.145025655	0.244973494
F55F8.8	0.419066998	0.625556913	0.359733434	0.228914878	0.406825215	0.412319024
ttr-13	0.874739247	1.160671863	0.639646498	0.530917035	0.707655306	0.621583348
C49H3.12	5.09097326	7.4860602	5.123895455	2.32436645	2.839952942	2.965525286
