	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pmaip1	107.8574492	-0.205315522	0.187516965	-1.094917045	0.273552981	0.531016907
Pmch	5.087556185	1.371468071	1.039564333	1.319271956	0.18707821	0.431899745
Pmel	6.690780837	0.894673244	0.999044766	0.895528683	0.37050454	0.623221268
Pmepa1	834.0831366	0.976624178	0.081224427	12.02377434	2.66514E-33	5.1043E-31
Pmf1	843.133208	0.018406443	0.074642523	0.246594595	0.805221988	0.910410199
Pmfbp1	4.786672485	3.8778288	1.521855706	2.548092295	0.010831381	0.070674242
Pml	529.5672175	-1.21470682	0.092042122	-13.19729268	9.09452E-40	2.13219E-37
Pmm1	86.30580609	-0.302850339	0.257857572	-1.174486895	0.240200058	0.497902498
Pmm2	428.0188831	-0.39242264	0.100665295	-3.898291275	9.68738E-05	0.001604495
Pmp22	135.9341896	-0.419810592	0.173021889	-2.42634382	0.015251813	0.089621095
Pmpca	1002.888526	-0.078968652	0.078708683	-1.003302931	0.315714723	0.571421376
Pmpcb	618.507166	0.032241969	0.083464503	0.38629558	0.699277773	0.852270249
Pms1	161.5900809	-0.071524263	0.177293359	-0.403423252	0.686636884	0.844967271
Pms2	202.11986	0.255538655	0.163790099	1.560159351	0.118722229	0.334311396
Pmvk	102.3387	-0.067735101	0.2017685	-0.335707016	0.737091815	0.874060276
Pnisr	563.3410078	0.085882791	0.085770782	1.001305907	0.316678938	0.57241986
Pnkd	72.60629549	-0.010890596	0.247599156	-0.043984787	0.96491653	0.986539288
Pnkp	201.5454152	-0.244872902	0.149364493	-1.639431813	0.101123361	0.304962399
Pnldc1	4.500265481	0.510777246	1.101518798	0.463702705	0.642860759	0.818927694
Pnma1	6.42393976	2.109305689	0.997546264	2.114494098	0.034473088	0.153996404
Pnmal2	4.260039759	0.710862119	1.208904856	0.588021559	0.556517822	0.76224107
Pnn	1396.872602	0.02305492	0.077480459	0.297557861	0.76604064	0.889116925
Pno1	676.3563687	-0.092414043	0.07635966	-1.210246911	0.226184162	0.480045612
Pnp	370.8322294	-0.488169939	0.115774191	-4.216569651	2.48047E-05	0.000485315
Pnp2	4.326620913	-0.912220574	1.197565348	-0.761729267	0.446221604	0.68384102
Pnpla1	5.215594838	1.212057425	1.161673397	1.043371939	0.296776064	0.554259157
Pnpla2	215.5870479	-0.259955245	0.134540536	-1.932170425	0.053338474	0.206603872
Pnpla6	232.2188469	-0.22310543	0.125355551	-1.779781021	0.075111805	0.253819663
Pnpla7	228.5389003	-0.003731274	0.137945594	-0.027048885	0.978420744	0.991029071
Pnpla8	197.7154974	0.122222376	0.137922753	0.886165432	0.375528388	0.628355377
Pnpo	107.0147	0.060702741	0.200596634	0.302610965	0.762186357	0.887497052
Pnpt1	874.6565341	-0.265458269	0.074046546	-3.585018928	0.000337054	0.00457716
Pnrc1	80.65067789	0.037738908	0.245428997	0.153767111	0.877793367	0.944811461
Pnrc2	706.5946607	0.116766047	0.078569479	1.486150213	0.137239393	0.363140936
Poc1a	98.25891623	-0.337978333	0.200575135	-1.685046017	0.091979694	0.288255329
Poc1b	235.2471043	-0.524959948	0.124762908	-4.207660421	2.58028E-05	0.000501955
Poc5	202.6949414	-0.110013018	0.143766668	-0.765219224	0.444141014	0.682036082
Podn	5.842076526	1.702929152	1.129790282	1.50729669	0.131734626	0.354577878
Podnl1	5.530724286	1.100173714	1.065776174	1.032274638	0.301943479	0.559072362
Podxl	8.088653936	-0.61712159	0.83672063	-0.737547956	0.460789191	0.6956602
Podxl2	5.369498557	1.472088781	1.081421456	1.361253537	0.173433581	0.41407696
Pofut1	472.0122801	-0.078974798	0.096813767	-0.815739334	0.414649237	0.660704244
Pofut2	496.7613166	-0.037354052	0.091689475	-0.407397383	0.683716149	0.843127976
Pogk	1214.117626	0.028752079	0.062129845	0.462774042	0.64352634	0.819504698
Poglut1	462.1010832	0.219467133	0.090195881	2.433227884	0.014964879	0.088513452
Pogz	781.4076455	0.105513783	0.081566352	1.293594487	0.195805528	0.443243477
Pola1	716.181781	-0.055553019	0.092025797	-0.603667894	0.546064464	0.754627862
Pola2	539.4796908	0.061227542	0.096812969	0.632431199	0.527105153	0.741908277
Polb	157.8620621	0.200557223	0.15854256	1.265005581	0.205869327	0.45570749
Pold1	746.4267436	-0.107648646	0.094768652	-1.135909859	0.255994292	0.513776197
Pold2	456.0797409	0.058108899	0.102243254	0.568339688	0.569804335	0.771353433
Pold3	392.4551634	-0.100886193	0.113002792	-0.892776107	0.371977084	0.624532612
Pold4	68.35246322	0.556585819	0.234337091	2.375150329	0.017541804	0.09860829
Poldip2	469.8297623	0.056792757	0.094958376	0.598080543	0.549786193	0.75729261
Poldip3	652.6156394	-0.186311433	0.080358066	-2.318515639	0.020421314	0.109240373
Pole	838.2039088	0.064315215	0.074318467	0.865400181	0.386819182	0.636722822
Pole2	213.6681969	0.288207456	0.140937783	2.044926844	0.040862071	0.172613371
Pole3	498.5422649	0.085245142	0.09041033	0.942869492	0.345747661	0.59952521
Pole4	495.8799057	0.403570257	0.096341061	4.188974609	2.80218E-05	0.000540482
Polg	522.2973238	0.022470464	0.090277596	0.248904103	0.803434961	0.909252649
Polg2	39.41668486	-0.517792781	0.311633234	-1.661545447	0.096603949	0.297137666
Polh	173.0654815	0.539175625	0.147480895	3.655901489	0.00025628	0.003645144
Poli	112.5541073	-0.200255328	0.19786235	-1.012094158	0.311493036	0.567025743
Polk	253.3945272	0.108184515	0.138053983	0.783639218	0.433251837	0.674251155
Poll	100.6516142	-0.023711983	0.19852981	-0.119437899	0.904928437	0.959171946
Polm	48.35676489	0.558494496	0.307171697	1.818183449	0.069036099	0.241280623
Poln	4.515895577	0.241502478	1.08398389	0.222791575	0.823697725	0.920272917
Polq	363.1666333	0.165530589	0.109275269	1.514803768	0.129822106	0.351867849
Polr1a	1446.575285	-0.058320734	0.073995144	-0.788169737	0.430597428	0.672509339
Polr1b	489.9705915	0.219273802	0.094526428	2.319708956	0.020356627	0.108992776
Polr1c	331.0324902	-0.331180339	0.116431858	-2.844413426	0.004449328	0.036142148
Polr1d	439.8331523	-0.026292945	0.104848248	-0.250771425	0.801990836	0.908562141
Polr1e	169.0473999	-0.445421702	0.161968866	-2.750045186	0.005958705	0.045140093
Polr2a	3447.048661	-0.060449516	0.054160172	-1.116124893	0.264368678	0.521602624
Polr2b	1320.952514	-0.19503529	0.060113702	-3.24443983	0.001176819	0.012781455
Polr2c	289.0861351	-0.471386183	0.130540507	-3.611033798	0.000304979	0.004197473
Polr2d	212.9988492	0.068755631	0.132028811	0.520762328	0.602532349	0.794742691
Polr2e	668.712486	-0.088034842	0.094743409	-0.929192254	0.352789461	0.606323444
Polr2f	332.2718027	-0.053361331	0.115202292	-0.463196785	0.643223321	0.819195534
Polr2g	267.5571498	0.10098006	0.141004191	0.71614935	0.473899134	0.706432847
Polr2h	233.7014708	0.053627237	0.123882583	0.432887627	0.665096409	0.832532906
Polr2i	101.2787395	0.221449396	0.195152433	1.134750885	0.25647971	0.514014592
Polr2j	146.2362719	0.068374045	0.161666868	0.422931714	0.672345083	0.836846539
Polr2k	101.9532467	0.054694865	0.188976639	0.289426597	0.772254944	0.891966596
Polr2l	69.93701147	0.111720591	0.235341807	0.474716299	0.634989199	0.81473936
Polr2m	1426.610079	0.080170249	0.079322368	1.01068905	0.31216528	0.567717463
Polr3a	379.9548336	-0.066040186	0.106147177	-0.622156781	0.533838782	0.746364359
Polr3b	575.3174494	0.003875767	0.096656753	0.04009825	0.968014797	0.987461926
Polr3c	590.7064963	-0.148178034	0.081718081	-1.813283329	0.069788133	0.242891998
Polr3d	230.5415411	0.041415227	0.127262113	0.325432496	0.744853764	0.878449392
Polr3e	443.0734066	0.009286577	0.095178321	0.097570296	0.922273512	0.966482369
Polr3f	274.1683693	-0.095833477	0.119587588	-0.801366421	0.422919549	0.665454758
Polr3g	164.7135885	0.431337376	0.156393279	2.758030131	0.005815084	0.044498317
Polr3gl	128.490959	-0.275515513	0.168542027	-1.634699184	0.102112124	0.306652089
Polr3h	274.5829518	-0.125607349	0.117335721	-1.070495402	0.284396378	0.54200728
Polr3k	288.5126807	0.071266688	0.117797481	0.60499331	0.545183442	0.754007775
Polrmt	262.4604426	-0.303363434	0.128394924	-2.362736972	0.01814054	0.100876336
Pom121	1335.354005	-0.177457262	0.074784254	-2.372922822	0.017647951	0.099082097
Pomgnt1	373.8737177	-0.22173652	0.101672554	-2.180888654	0.029191653	0.138858173
Pomk	208.4958098	0.113453947	0.146171524	0.776169971	0.437648634	0.677722596
Pomp	815.4220546	-0.176517987	0.074683791	-2.363538129	0.018101364	0.100789338
Pomt1	185.5805787	0.647436426	0.173868833	3.723706053	0.000196319	0.002930354
Pomt2	228.3057773	-0.025968101	0.134201745	-0.19350047	0.846567038	0.93129763
Pon1	7.007777636	1.310526394	0.898640545	1.458343273	0.144745948	0.374619928
Pon2	510.2886312	0.106561728	0.094640686	1.12596107	0.260181998	0.517471816
Pon3	380.0178385	0.252855495	0.100865924	2.506847558	0.012181323	0.077114356
Pop1	396.991833	-0.192657186	0.101573154	-1.896733336	0.057863142	0.216026549
Pop4	78.58822453	-0.338839089	0.231373937	-1.464465246	0.143066872	0.371506322
Pop5	348.1098004	0.028622485	0.113287172	0.252654248	0.800535406	0.907669511
Pop7	132.0842552	-0.269386595	0.167959592	-1.603877414	0.108741076	0.317556042
Por	795.9856934	0.052358045	0.072572547	0.721458002	0.470627771	0.704051603
Porcn	11.08279503	-0.262476124	0.627868165	-0.418043371	0.675915407	0.838221405
Pot1a	261.045736	0.075743111	0.145854423	0.519306232	0.603547208	0.795255323
Pot1b	26.27188195	0.143438543	0.426405784	0.336389768	0.736576965	0.874060276
Pou2f1	306.914599	0.258244558	0.113241654	2.280473202	0.022579638	0.117056013
Pou2f2	498.1123703	0.348233638	0.10252138	3.396692849	0.000682055	0.008229442
Pou3f2	5.792252966	0.924526548	1.099739315	0.840677909	0.4005284	0.649894736
Pou3f3	4.941924341	3.8580566	1.523120114	2.532995635	0.011309236	0.07284841
Pou5f2	4.572101722	0.875469456	1.353178134	0.646972807	0.517649543	0.736327136
Pou6f1	12.8048045	0.365977075	0.765774758	0.477917391	0.632709003	0.813542143
Pou6f2	4.325638257	1.183109523	1.281488288	0.923230852	0.355886914	0.609911367
Ppa1	986.0344264	-0.312759032	0.067057657	-4.664031619	3.10074E-06	7.46262E-05
Ppa2	228.184222	-0.033729966	0.127958108	-0.263601634	0.792086899	0.903060087
Ppan	849.7618001	-0.053884255	0.077188964	-0.698082361	0.485125689	0.71325363
Ppara	6.498643953	2.603993958	1.019470338	2.554261622	0.010641327	0.069768828
Ppard	148.3444221	-1.072933255	0.167864383	-6.391667124	1.64087E-10	7.76636E-09
Ppargc1b	175.2671926	0.256647793	0.148571071	1.727441224	0.084088452	0.272116796
Ppat	904.3572463	0.181682349	0.070140115	2.590277316	0.009589864	0.064651946
Ppcdc	388.541357	-0.164495958	0.103701862	-1.586239198	0.112685059	0.323951677
Ppcs	75.98730364	-0.103294643	0.249960984	-0.413243064	0.67942854	0.840228319
Ppdpf	119.4702177	0.136381763	0.181754273	0.750363446	0.45303584	0.688639732
Ppef2	7.646503195	1.167815852	0.809922907	1.441885199	0.149334762	0.381343493
Ppfia1	538.8896707	-0.071380958	0.08531471	-0.836678204	0.402773474	0.651626065
Ppfia2	4.422561508	-0.53141386	1.368916087	-0.388200464	0.69786769	0.851767882
Ppfia3	17.83569154	1.028361959	0.53605336	1.918394762	0.055060975	0.210610165
Ppfia4	159.7209446	0.03584757	0.149464597	0.239839875	0.810454394	0.913539581
Ppfibp1	1387.520965	0.315711421	0.058428316	5.4033976	6.53903E-08	2.13745E-06
Pphln1	1012.49888	0.035535284	0.077910231	0.456105489	0.648314123	0.821840794
Ppia	4875.503206	-0.109020064	0.127924877	-0.852219416	0.394092322	0.643707796
Ppib	304.2880628	0.479092888	0.119156354	4.02070785	5.80235E-05	0.001032728
Ppic	82.70632936	1.718257525	0.220175885	7.804022339	5.99646E-15	4.43151E-13
Ppid	1436.47908	0.183725459	0.062097457	2.958663178	0.003089766	0.0276304
Ppie	191.9481158	-0.012321567	0.141383574	-0.087149917	0.930552348	0.970656028
Ppif	380.6603228	-0.238501688	0.10543108	-2.262157315	0.023687686	0.121046655
Ppig	1575.210853	0.089813833	0.059529735	1.508722205	0.131369789	0.354297181
Ppih	118.5503517	0.250847693	0.188706872	1.329298132	0.18374963	0.427334953
Ppil1	318.9450828	0.013199693	0.113861367	0.115927761	0.907709794	0.960451197
Ppil2	431.6744966	-0.017380072	0.102697524	-0.169235548	0.86561137	0.937908424
Ppil3	122.0019056	0.189697466	0.185238454	1.024071739	0.305801392	0.562150265
Ppil4	453.2424809	-0.018517232	0.108059179	-0.171361949	0.863939172	0.937727081
Ppip5k1	366.6377342	0.048959981	0.104925055	0.46661859	0.640772784	0.81760611
Ppip5k2	1167.224061	-0.022598656	0.074723764	-0.302429301	0.762324821	0.887497052
Ppl	9.610451878	0.543459308	0.733553868	0.740858077	0.458779497	0.694116886
Ppm1a	552.3835994	0.060723174	0.088137898	0.68895646	0.490850667	0.717466127
Ppm1b	332.1482124	-0.066622336	0.108657958	-0.61313812	0.539785017	0.750817989
Ppm1d	221.9450449	-0.206360641	0.140413805	-1.469660625	0.141653692	0.369451039
Ppm1e	73.83361922	-1.008706083	0.247616265	-4.073666506	4.62787E-05	0.000844696
Ppm1f	416.6954039	0.113542664	0.118051804	0.96180372	0.336148209	0.589807567
Ppm1g	2255.295282	-0.150197818	0.057539275	-2.610352978	0.009044884	0.062023366
Ppm1h	175.3756492	-0.207894661	0.143732063	-1.446404203	0.148063864	0.379238072
Ppm1j	125.8234421	0.707746269	0.19153444	3.695138426	0.000219767	0.003209873
Ppm1k	59.75199641	-0.491223982	0.265532896	-1.849955278	0.064319996	0.229922003
Ppm1l	647.7506574	-0.348870519	0.090664318	-3.847936262	0.000119117	0.001919139
Ppm1m	205.361466	0.007292154	0.155049632	0.047031098	0.962488443	0.9856102
Ppme1	479.7958949	-0.067830936	0.092183055	-0.735828684	0.461834963	0.696234127
Ppox	69.33392622	-0.294599394	0.243407581	-1.210313141	0.226158757	0.480045612
Ppp1ca	1612.929321	-0.123621138	0.057624521	-2.145287054	0.031929903	0.147183733
Ppp1cb	1889.491214	0.216486019	0.068490602	3.160813495	0.001573292	0.015941598
Ppp1cc	820.4768625	-0.0549724	0.080874141	-0.67972778	0.496676843	0.722332803
Ppp1r10	549.4290761	-0.015371199	0.087090916	-0.176496002	0.859904289	0.936327592
Ppp1r11	510.5072639	-0.067912367	0.09657245	-0.703227134	0.481914212	0.71102002
Ppp1r12a	1099.985627	-0.014826908	0.068483347	-0.216503838	0.828595033	0.922385615
Ppp1r12b	285.0694517	1.596910275	0.132804885	12.02448444	2.64232E-33	5.1043E-31
Ppp1r12c	456.9304446	-0.240890558	0.103920332	-2.318031075	0.020447632	0.109295167
Ppp1r13b	137.318196	-0.065026042	0.166735866	-0.389994331	0.696540739	0.851167226
Ppp1r13l	86.90323553	0.032940351	0.211910463	0.155444667	0.876470773	0.944468624
Ppp1r14b	1249.784613	-0.155814328	0.066850328	-2.330793747	0.019764238	0.106733164
Ppp1r14c	6.518944881	2.296749518	0.957952948	2.397559841	0.016504685	0.094576782
Ppp1r15a	60.932852	-0.590010585	0.275930571	-2.138257396	0.032495858	0.14848074
Ppp1r15b	1153.309206	-0.255542815	0.07326033	-3.488147225	0.00048638	0.006198498
Ppp1r16a	142.7813878	-0.143149747	0.16384195	-0.87370632	0.382278208	0.633201022
Ppp1r16b	6.387644184	3.2131622	1.188606878	2.703301032	0.006865454	0.050332892
Ppp1r18	1400.019587	-0.265825394	0.079699377	-3.335350984	0.000851918	0.009859048
Ppp1r1a	5.645037776	1.780029764	0.99548137	1.788109569	0.073758332	0.251369875
Ppp1r2	806.8358436	-0.139612173	0.084529772	-1.651633145	0.098609359	0.300580602
Ppp1r21	508.6667271	-0.140453977	0.102297457	-1.372995789	0.169753656	0.409651486
Ppp1r26	110.3699566	-0.215319038	0.181360814	-1.187241241	0.235132478	0.491897144
Ppp1r35	59.84328587	-0.168983556	0.264107127	-0.639829596	0.522283389	0.738715366
Ppp1r37	183.5262009	0.143901149	0.162438647	0.885880003	0.375682193	0.628470491
Ppp1r3b	5.274855668	1.576147645	1.382520025	1.140054116	0.254263756	0.511461325
Ppp1r3d	5.670333964	0.420953937	1.003650078	0.41942301	0.67490701	0.838221405
Ppp1r3e	9.530956046	0.004060737	0.700584023	0.005796216	0.995375314	0.998164714
Ppp1r3f	18.16180537	0.547572503	0.488282073	1.121426595	0.262106321	0.519551276
Ppp1r7	559.2117598	-0.026268512	0.090184428	-0.291275478	0.77084064	0.891089945
Ppp1r8	651.4235274	-0.023367016	0.092268091	-0.253251325	0.800074007	0.907301125
Ppp1r9a	7.559682286	0.643252042	0.887159701	0.72506905	0.46840967	0.702330433
Ppp1r9b	1084.719784	-0.023893746	0.074655471	-0.320053511	0.748927766	0.880504908
Ppp2ca	2341.555968	0.010702676	0.055819759	0.191736344	0.847948736	0.931975987
Ppp2cb	544.2736585	-0.065252772	0.084196482	-0.775005919	0.438336162	0.678176713
Ppp2r1a	2064.199404	0.021611096	0.052475252	0.411834065	0.680461051	0.840729831
Ppp2r1b	601.0645555	-0.046826053	0.08684878	-0.53916766	0.589771173	0.786323013
Ppp2r2a	982.7434045	-0.095409693	0.071064239	-1.342583749	0.179406795	0.421925563
Ppp2r2b	5.627195954	1.847185759	1.124735626	1.642328843	0.100521873	0.303858437
Ppp2r2c	5.203275214	0.987062437	1.145863668	0.861413503	0.389010342	0.639014572
Ppp2r2d	392.5856121	-0.152059582	0.098353276	-1.546055084	0.122091265	0.339578037
Ppp2r3a	71.54483642	-0.280583493	0.255602458	-1.09773394	0.272320685	0.529932718
Ppp2r3c	326.1805284	-0.193007776	0.127433153	-1.514580558	0.129878659	0.351880853
Ppp2r3d	92.84420271	-0.094744047	0.223380195	-0.424138078	0.671465117	0.836426223
Ppp2r5a	1002.70789	-0.104150239	0.069586832	-1.496694641	0.134472731	0.358717168
Ppp2r5b	81.10492827	-0.300538255	0.218582966	-1.374939047	0.169150343	0.408900281
Ppp2r5c	1292.050407	-0.093435297	0.067277984	-1.388794548	0.164895234	0.402702116
Ppp2r5d	634.1088896	-0.256169822	0.081869483	-3.129002557	0.001754008	0.017550403
Ppp2r5e	512.2671401	-0.013787265	0.090867232	-0.151729784	0.879400065	0.945601936
Ppp3ca	454.4485796	-0.080527243	0.095421093	-0.84391449	0.398717191	0.648147801
Ppp3cb	1167.199212	-0.008861266	0.062607557	-0.141536682	0.887445984	0.950046488
Ppp3cc	192.270014	0.049685648	0.144476712	0.343900738	0.730920937	0.870854543
Ppp3r1	747.6984342	-0.069171944	0.07730478	-0.894795168	0.370896594	0.623649299
Ppp4c	1075.444327	0.049118783	0.086015916	0.571042955	0.567970526	0.76955592
Ppp4r1	752.6296198	-0.102831956	0.075545108	-1.361199408	0.173450681	0.41407696
Ppp4r2	667.2502693	-0.128495129	0.088278776	-1.455560843	0.145514059	0.375607475
Ppp4r3a	1119.034331	0.121406781	0.072638032	1.671394135	0.094643854	0.293626996
Ppp4r3b	1239.493703	0.036100479	0.066231698	0.545063464	0.58570987	0.783999243
Ppp5c	866.1520703	-0.099024475	0.07130259	-1.388792114	0.164895974	0.402702116
Ppp6c	704.7524174	0.117454347	0.079921003	1.469630551	0.141661841	0.369451039
Ppp6r1	1568.017029	-0.190606429	0.056845517	-3.353059995	0.000799234	0.009385131
Ppp6r2	69.75859259	-0.097384432	0.243284244	-0.400290748	0.688942382	0.846349129
Ppp6r3	983.8525045	-0.119824263	0.071602256	-1.673470492	0.094234711	0.292959213
Pprc1	1453.649498	-0.034031674	0.061033034	-0.557594333	0.577121427	0.777076657
Ppt1	1573.750062	-0.010184461	0.060507751	-0.168316634	0.866334188	0.938229714
Ppt2	366.4329204	-0.025686588	0.114757448	-0.223833731	0.822886683	0.919669032
Pptc7	353.6116661	-0.037772365	0.10324489	-0.365852147	0.714475406	0.860610911
Ppwd1	279.0445319	0.349898775	0.127909361	2.735521241	0.006228157	0.046752591
Pqbp1	245.5113866	-0.263043172	0.128393526	-2.048726128	0.040488903	0.17162137
Pqlc1	187.0306967	0.239756426	0.139803436	1.714953746	0.086353708	0.276551511
Pqlc2	30.6342715	-0.140513142	0.379114218	-0.37063538	0.710909127	0.85844711
Pqlc3	229.9275318	-0.012338074	0.140563805	-0.087775614	0.93005502	0.970374293
Pradc1	63.18410438	0.406967911	0.258163941	1.576393314	0.114935188	0.327993429
Praf2	80.90386918	0.131526843	0.215815748	0.609440434	0.542232544	0.752482157
Prag1	577.4029914	-0.23250281	0.094808508	-2.452341186	0.014193002	0.085582924
Pram1	45.19088719	0.267606326	0.293339003	0.912276661	0.361623097	0.614438445
Pramef8	136.3448057	0.200259128	0.167691372	1.194212477	0.232394864	0.487821142
Prc1	837.9235886	0.260088527	0.075935146	3.425140286	0.000614482	0.007561744
