Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	log2Fold_change	qvalue
21ur-4815	0	0	0	0	0	0	NA	NA
21ur-7657	0	0	0	0	0	0	NA	NA
F38B6.14	0	0	0	0	0	0	NA	NA
21ur-7426	0	0	0	0	0	0	NA	NA
cux-7	1.812295789	2.039365984	2.243136203	2.309917263	2.415729766	2.880414148	0.42945852	0.686568633
21ur-10073	0	0	0	0	0	0	NA	NA
K09F6.14	0	0	0.038364923	0	0	0	#NAME?	1
fbxa-37	0.981280645	1.589699086	1.462678518	1.599759912	1.292307819	1.100197791	0.104917301	1
F38B2.7	0	0	0	0	0	0.172546548	Inf	1
F54D1.1	7.212007859	6.190547085	5.030251034	8.307804994	7.719107459	5.632809889	0.349982705	0.749818628
F26H11.9	0	0	0	0	0	0	NA	NA
gly-3	7.817000967	7.621997689	6.039961529	6.139063835	6.694365322	6.124417277	-0.064747042	1
21ur-9636	0	0	0	0	0	0	NA	NA
srt-45	0	0	0	0	0	0	NA	NA
21ur-9962	0	0	0	0	0	0	NA	NA
C12D8.15	0	0	0.069422242	0.066264833	0.117765194	0.059677753	1.890364748	0.971967424
C38C5.2	0	0	0	0	0.118061086	0	Inf	1
Y27F2A.6	0.028338547	0.098704677	0.028380609	0.180598828	0.160479209	0.195175603	1.924165793	0.100051702
21ur-12279	13.82921095	8.847162055	3.957067777	5.036127308	0	4.535509261	-1.364168032	0.592114088
21ur-12028	0	0	0	0	0	0	NA	NA
T07G12.4	0	0	0	0	0	0.014404975	Inf	1
21ur-7920	0	0	0	0	0	0	NA	NA
ZK1098.1	1.650765964	2.911090772	2.536552224	3.264347586	2.79070433	5.601048739	0.827093961	0.344487508
21ur-8493	0	0	0	0	0	0	NA	NA
21ur-1454	0	0	0	0	0	0	NA	NA
Y50D4A.6	10.83493983	8.570688241	8.841573315	8.616499065	7.237039174	5.102447919	-0.315714717	0.851081104
ttb-1	69.9343648	71.76992049	75.9404701	47.62585214	39.48854911	51.4492215	-0.54083045	0.402405465
ilys-5	1616.789854	1905.975449	1735.704295	1095.763639	1133.208784	1096.326902	-0.546222851	0.401766309
21ur-830	0	0	0	0	0	0	NA	NA
C06G1.7	0	0	0	0	0	0	NA	NA
M01G5.7	0	0	0	0	0	0	NA	NA
21ur-13262	0	0	0	0	0	0	NA	NA
ZK757.1	0.194169888	0.257639665	0.432129086	0.32998026	0.219914098	0.185736534	-0.153774082	1
21ur-9011	0	0	0	0	0	0	NA	NA
glc-2	5.913179853	9.491208335	12.95825988	3.74815222	4.140732503	6.021279536	-0.92203329	0.253672613
21ur-11513	0	0	0	0	0	0	NA	NA
21ur-1383	0	0	0	0	0	0	NA	NA
21ur-3193	0	0	0	0	0	0	NA	NA
M163.9	0	0	0	0	0	0	NA	NA
T23F11.6	0.698816511	0.439220811	0.540237977	1.547001872	2.416065704	1.266565086	1.750120139	0.009559661
B0496.1	0.092813496	0.323274378	0.092951257	0.266171158	0.262798167	0.186442914	0.632968948	0.827804581
nlp-67	51.06170195	56.25887666	23.13362701	16.46426235	9.380450627	10.3793385	-1.722477946	0.033537676
srt-8	0	0	0	0	0	0	NA	NA
F56F10.8	0	0	0	0	0	0	NA	NA
C02H7.4	0	0	0	0	0	0	NA	NA
ZC581.9	0.12741902	0.287418041	0.374317222	0.184059935	0.202038198	0.136511028	-0.478987222	0.769263131
F13C5.2	1.290726355	1.486323225	1.231087753	1.198598299	1.545393383	1.79908534	0.293314909	0.871726594
str-170	0	0	0	0	0	0	NA	NA
21ur-4916	4.939003909	0.983018006	0.659511296	1.259031827	5.593846704	3.401631946	0.739732984	0.945492166
21ur-11800	0	0	0	0	0	0	NA	NA
21ur-3870	0	0	0	0	0	0	NA	NA
C18H9.9	0	0	0	0	0	0	NA	NA
Y76F7A.2	0	0	0	0	0	0	NA	NA
21ur-12546	0	0	0	0	0	0	NA	NA
21ur-14952	0	0	0	0	0	0	NA	NA
21ur-9924	0	0	0	0	0	0	NA	NA
21ur-8894	0	0	0	0	0	0	NA	NA
aqp-6	0.802662788	0.499235263	0.468914924	0.639411569	0.823857955	0.921361011	0.536221434	0.668405489
21ur-13856	0	0	0	0	0	0	NA	NA
K09E2.2	0.654084301	0.209223427	0.522484456	0.133984806	0.066143458	0.026814666	-2.501055736	0.042728731
fbxc-30	0	0	0.022141866	0	0	0	#NAME?	1
Y43F8B.28	0	0	0.024954481	0.095278084	0.507981755	0.085806932	4.869187052	0.387068884
B0350.84	0	0	0	0	0	0	NA	NA
C34B4.10	0	0	0	0	0	0	NA	NA
21ur-13033	0	0	0	0	0	0	NA	NA
C24A3.9	0	0	0	0	0	0	NA	NA
F48E3.6	0	0.061438625	0.185487552	0.078689489	0.034961542	0.035433666	-0.622978959	1
fbxc-28	0	0.03537854	0.166149375	0.045312199	0.100660481	0.285655468	1.175134159	0.922493266
Y41C4A.24	0	0	0	0.259212435	0	0	Inf	1
Y73B6BL.14	0.514917429	0.146406937	0.491125433	0.187515378	0.333250442	1.013252069	0.492203313	1
21ur-5371	0	0	0	0	0	0	NA	NA
B0393.12	0	0	0	0.225980071	0	0	Inf	1
Y52E8A.7	0	0	0	0	0	0	NA	NA
21ur-2557	0	0	0	0	0	0	NA	NA
21ur-14629	0	0	0	0	0	0	NA	NA
Y47G6A.36	21.44108756	35.90906952	43.4113612	18.66329532	11.45093325	20.40979168	-0.885653312	0.197987184
21ur-12926	0	0	0	0	0	0	NA	NA
21ur-12832	0	0	0	0	0	0	NA	NA
col-164	0.087085711	0.017332811	0.011628663	0.066598661	0.25644335	0.019992799	1.675280011	0.778043534
21ur-9708	0	0	0	0	0	0	NA	NA
K06A5.9	0	0	0	0	0	0	NA	NA
C46G7.2	128.7604222	141.7073327	132.9243704	141.0817895	165.8319256	168.1029588	0.348539295	0.729789168
F58F6.6	0	0	0	0	0	0	NA	NA
F14B8.12	0	0	0	0	0	0	NA	NA
C02H6.1	0	0.020540675	0.041342499	0.078924383	0.02337727	0.071078876	1.59139983	0.875874353
abu-5	0	0	0.013739819	0	0	0	#NAME?	1
T27D12.9	0	0	0	0	0	0	NA	NA
T16G1.7	0.696207416	0.677090206	0.528212709	0.625194294	0.591386082	1.979744603	0.851483645	0.745688093
21ur-15439	0	0	0	0	0	0	NA	NA
F35C11.12	0	0	0	0	0	0	NA	NA
21ur-10532	0	0	0	0	0	0	NA	NA
21ur-3227	0	0	0	0	0	0	NA	NA
21ur-5146	0	0	0	0	0	0	NA	NA
T05A8.5	0.930461422	0.889644264	0.706494951	0.302300518	0.30994929	0.0837693	-1.735500088	0.008623042
C13G5.2	11.90412192	13.5863142	16.18425732	11.74261786	11.12412697	18.44483383	0.09332548	1
W02B8.2	0.137521986	0.114959146	0.168944023	0.294475224	0.249208763	0.580920438	1.514648916	0.140282846
F49F1.18	0.035278599	0.035107786	0.023553975	0.044965422	0	0	-0.925066147	1
21ur-11312	0	0	0	0	0	0	NA	NA
21ur-9404	0	0	0	0	0	0	NA	NA
tyr-1	3.101235013	3.817767605	3.282219009	4.860448448	4.384014743	5.036524819	0.600555467	0.370005655
cyp-33B1	0.013912687	0.013845324	0.018577783	0	0.015757315	0	-1.438019011	1
F09B9.t2	0	0	0	0	0	0	NA	NA
F36F12.7	11.58344165	12.17429992	9.706653437	11.52498365	13.05230898	6.987397815	0.036118282	1
F09B9.5	1.009158637	1.339029933	1.497268889	0.9051418	1.142958948	0.900972786	-0.269371322	0.966516206
Y54G2A.73	1.757462224	1.54825336	1.250323499	1.946253366	2.088369436	2.513428049	0.634894796	0.418276949
21ur-2474	0	0	0	0	0	0	NA	NA
slc-36.5	0.478243606	0.594910033	0.548800826	0.476218811	0.304679259	0.343104087	-0.411902342	0.81752334
21ur-2135	0	0	0	0	0	0	NA	NA
T07A5.8	0.153657899	0	0.205181292	0	0.348061573	0.176380916	0.626496663	1
F47G9.4	0.218444401	0.25083084	0.13462685	0.32125964	0.275954042	0.28932471	0.675251423	0.508230568
mtcu-2	1.049634947	1.830659511	1.827847427	1.365428883	1.225568918	2.099181321	0.105328307	1
D1081.18	0	0	0	0	0	0	NA	NA
21ur-7994	0	0	0	0	0	0	NA	NA
spp-23	65.39241176	57.27718249	78.78961619	44.98940395	50.49378958	31.67297301	-0.552539924	0.36390716
Y41D4A.6	69.2191285	59.55764575	58.58237593	57.38490769	46.80209707	49.91906114	-0.169369934	0.981222139
21ur-9625	0	0	0	0	0	0	NA	NA
F48D6.6	0	0	0	0	0	0	NA	NA
Y37F4.12	0	0	0	0	0	0	NA	NA
hpk-1	4.217622425	4.00018987	3.017058938	4.498034867	5.040032669	4.31767308	0.418654918	0.603113199
21ur-2443	0	0	0	0	0	0	NA	NA
F46F5.10	0	0	0	0.023819521	0.021165906	0.021451733	Inf	0.791801425
21ur-4486	0	0	0	0	0	0	NA	NA
srw-68	0	0	0	0.07351159	0	0.198612431	Inf	0.334908216
21ur-13585	0	0	0	0	0	0	NA	NA
C01F6.12	0	0	0	0	0	0	NA	NA
K02D10.3	0.521857017	0.389497701	0.871052655	5.736909174	5.0977886	5.840537869	3.326315743	2.51E-10
T27A1.3	0.020518117	0	0	0	0	0.023552348	0.260914587	1
K06B4.15	16.91539079	11.74067833	8.972334471	11.00408043	12.60985782	6.591863036	-0.199568702	1
21ur-5753	0	0	0	0	0	0	NA	NA
srw-9	0.018389908	0	0	0	0	0.042218836	1.260914587	1
ZC317.8	0	0	0	0	0	0	NA	NA
F56H11.12	0	0	0	0	0	0	NA	NA
W01F3.2	34.01177692	51.16161896	50.31771412	47.38537967	43.1997525	59.70894863	0.262137056	0.899903649
flp-10	45.96178932	58.2871853	40.93819384	28.12454919	29.3676952	21.12680233	-0.763436114	0.181411717
21ur-7873	0	0	0	0	0	0	NA	NA
21ur-6764	0	0	0	0	0	0	NA	NA
linc-125	0.025736745	0.070433362	0.034366594	0.016401779	0.043723616	0.029542709	-0.413620071	1
21ur-8877	0	0	0	0	0	0	NA	NA
F47F6.12	0	0	0	0	0	0	NA	NA
F55C12.6	0.040554871	0.060537766	0.067691775	0.051690456	0.045931879	0.023276074	-0.361386928	1
21ur-4416	0	0	0	0	0	0	NA	NA
C18D11.9	0	0	0	0.084742527	0	0	Inf	1
Y110A2AL.7	0.127262677	0.042215497	0.141612855	0	0.240226546	0.097388236	0.21126603	1
sdz-6	0.090387	0	0.51295323	0.057602763	0.153556576	0.05187674	-1.115252724	0.966348781
21ur-11229	0	0	0	0	0	0	NA	NA
tpxl-1	35.61463572	38.62130326	40.1521299	24.05707552	23.13076302	31.60978495	-0.428176518	0.604575339
21ur-5057	0	0	0	0	0	0	NA	NA
F10C1.13	0	0	0	0	0	0	NA	NA
21ur-12273	0	0	0	0	0	0	NA	NA
dpf-2	0.891400947	1.649812148	1.857755916	0.59462708	0.594430457	0.984970535	-0.908024128	0.22505772
abf-5	4.095574011	5.504900834	14.87958948	6.643814102	6.867522569	7.570811613	-0.117294532	1
21ur-11095	0	0	0	0	0	0	NA	NA
Y105E8B.14	0	0	0	0	0	0	NA	NA
rpb-8	86.40936504	85.71389219	98.71423442	92.03607153	88.93089982	103.2893745	0.179156829	0.98857102
otpl-8	0.278814737	0.310760531	0.148921906	0.071074377	0.189469001	0.128018407	-0.806473002	0.655955596
21ur-9152	0	0	0	0	0	0	NA	NA
VB0395L.2	0	0	0	0	0	0	NA	NA
trxr-1	6.058679885	5.818159258	4.137210505	7.938662573	7.546971901	8.598907967	0.703912617	0.186472416
M79.15	0	0	0	0	0	0	NA	NA
aat-4	2.452727979	1.843622449	1.480789514	1.47995628	1.551500878	1.632355456	-0.196947079	1
21ur-9598	0	0	0	0	0	0	NA	NA
21ur-9291	0	0	0	0	0	0	NA	NA
21ur-9415	0	0	0	0	0	0	NA	NA
gta-1	243.4377485	216.8222774	203.6113067	178.4249788	198.445785	192.2252305	-0.11017319	1
K02F6.3	0.132654302	0.165015013	0.132851196	0.140898846	0.156502506	0.196683755	0.312359651	0.941273273
21ur-13176	0	0	0	0	0	0	NA	NA
K08D8.10	0.086432568	0	0	0	0	0	#NAME?	1
F35C12.6	0	0	0	0.440661139	0	0	Inf	1
21ur-11502	0	0	0	0	0	0	NA	NA
21ur-13934	0	0	0	0	0	0	NA	NA
21ur-6654	0	0	0	0	0	0	NA	NA
C29F4.7	0	0	0	0	0	0	NA	NA
T16G12.10	0.08589572	0.042739913	0.172046425	0.054740514	0.048642145	0.049299014	-0.883196276	1
T22C8.4	0.043763326	0.195981438	0.262969694	0.083669837	0.04956573	0.376763032	0.116221324	1
srt-34	0	0.020979043	0	0	0	0	#NAME?	1
21ur-15205	0	0	0	0	0	0	NA	NA
21ur-15132	0	0	0	0	0	0	NA	NA
21ur-1592	0	0	0	0	0	0	NA	NA
dgat-2	49.20161467	31.84012368	17.39889917	31.0500537	36.35030326	21.28805503	-0.032171038	1
21ur-10369	0	0	0	0	0	0	NA	NA
C36F7.24	0	0	0	0	0	0	NA	NA
tsp-12	16.31309835	20.04211469	27.10185903	16.88487991	14.29417915	20.2409944	-0.196326578	0.907265449
hel-1	349.7124315	320.5473855	347.4972368	241.5473602	248.7664654	264.3465984	-0.321348801	0.777712002
C05E11.14	0	0	0	0	0	0	NA	NA
fbxa-139	0.144054281	0.071678396	0.096178731	0.183608808	0.081576931	0.165357108	0.569059048	1
his-11	0	0	0	0	0	0	NA	NA
C04G6.11	0	0	0	0	0	0	NA	NA
F46F5.16	0	0.038228478	0.205181292	0	0.174030786	0.088190458	0.193812329	1
21ur-800	0	0	0	0	0	0	NA	NA
D2030.12	0.444799182	0.603607548	0.755931076	0.257696573	0.228987877	0.789072518	-0.401867116	0.964622694
srg-4	0.021812636	0	0	0	0	0	#NAME?	1
21ur-14011	0	0	0	0	0	0	NA	NA
21ur-2537	0	0	0	0	0	0	NA	NA
21ur-2146	0	0	0	0	0	0	NA	NA
C06C3.4	6.640458119	3.395093026	1.789687042	8.230851238	8.141880842	3.286745698	0.852992617	0.563278219
str-141	0	0	0.013780833	0.026308128	0.04675454	0	2.495846115	0.971967424
nhr-37	0.016542118	0	0	0	0.018735372	0	0.281611628	1
21ur-14224	0	0	0	0	0	0	NA	NA
D1086.2	0	0.123860269	0.166196847	0.211517347	0.234941562	0.190491389	1.251866235	0.790582612
Y24D9A.12	0	0	0	0	0	0	NA	NA
21ur-836	0	0	0	0	0	0	NA	NA
21ur-7552	0	0	0	0	0	0	NA	NA
F16F9.7	0	0	0	0	0	0	NA	NA
21ur-13125	0	0	0	0	0	0	NA	NA
21ur-6375	0	0	0	0	0	0	NA	NA
C54G4.4	1.853973619	1.393645781	0.711877556	1.196732208	1.432900203	0.685023695	-0.134516863	1
bbs-9	0.00928135	0.009236411	0.012393501	0	0	0.031961642	0.126246449	1
21ur-9794	0	0	0	0	0	0	NA	NA
mir-4811	0	0	0	0	0	0	NA	NA
Y43F8C.5	39.01411543	40.11192986	22.14456629	20.56418651	22.37993466	12.90592066	-0.734776383	0.295790718
21ur-5930	0	0	0	0	0	0	NA	NA
21ur-8331	0	0	0	0	0	0	NA	NA
ncr-2	1.529348034	1.338446477	0.861761427	0.684320828	0.816920985	0.498016703	-0.77983898	0.228105106
21ur-4811	0	0	0	0	0	0	NA	NA
F14B8.9	0	0	0	0	0	0	NA	NA
21ur-5919	0	0	0	0	0	0	NA	NA
parp-2	4.05383178	4.621461276	4.873531527	5.150584746	3.55972063	7.951866886	0.405073712	0.779922249
21ur-3170	0	0	0	0	0	0	NA	NA
nhr-28	4.970401	6.258628088	8.273722398	1.723857758	2.565783965	2.328745586	-1.45068492	0.001555258
21ur-1102	0	0	0	0	0	0	NA	NA
blos-8	1.687817084	3.467654069	4.871036188	1.318513646	1.233289037	2.874870043	-0.783666261	0.635189253
C38C3.3	39.88816894	36.41364564	23.49362304	32.24196807	34.05677203	25.50618687	-0.001348989	1
taf-6.1	16.84348207	18.36889814	19.6550163	9.784260509	9.8759866	15.68417125	-0.527301634	0.459643638
Y38E10A.28	0.330094231	0.48409932	0.313185013	0.376444189	0.649335974	0.877472897	0.869757689	0.294033254
F25G6.12	0	0.103735568	0.069596669	0	0	0	#NAME?	1
21ur-6013	0	0	0	0	0	0	NA	NA
21ur-14151	0	0	0	0	0	0	NA	NA
21ur-967	0	0	0	0	0	0	NA	NA
21ur-5584	0	0	0	0	0	0	NA	NA
K08E5.11	0	0	0	0	0	0	NA	NA
T03F7.10	0	0	0	0	0	0	NA	NA
Y46E12A.6	0	0	0	0	0	0	NA	NA
F53F4.1	2.911412831	2.752450417	2.575565167	1.020478428	1.648712713	0.835488548	-1.117038715	0.187970355
T26C12.9	0	0	0	0	0	0	NA	NA
21ur-9494	0	0	0	0	0	0	NA	NA
ZK430.5	0	0.010777018	0.003615175	0.006901506	0	0.006215459	0.009191609	1
C37A5.6	0.157150124	0.078194614	0	0	0	0	#NAME?	0.984843983
21ur-4323	0	0	0	0	0	0	NA	NA
21ur-13377	0	0	0	0	3.356308023	1.133877315	Inf	0.638208594
21ur-10184	0	0	0	0	0	0	NA	NA
21ur-14890	0	0	0	0	0	0	NA	NA
twk-18	2.035468278	2.576698713	1.828644958	2.556216133	2.661314947	3.435991864	0.541607679	0.455987188
dhhc-10	24.34868695	20.7272943	17.11512242	19.6416642	18.93380674	12.51067684	-0.166157697	0.998306781
21ur-14181	0	0	0	0	0	0	NA	NA
R12E2.6	27.56622715	23.1205835	8.925386209	11.51594444	15.66277077	7.937141207	-0.639395461	0.791801425
21ur-15369	0	0	0	0	0	0	NA	NA
F36D1.13	0	0	0	0	0	0	NA	NA
Y71H2B.1	7.058659754	9.652690699	10.41936249	7.40555526	5.982308281	16.75618699	0.255450302	1
C26C6.14	0	0	0	0	0	0	NA	NA
21ur-5324	0	0	0	0	0	0	NA	NA
Y43F8C.3	2.188309073	1.672573867	1.204979856	1.365833874	1.635264811	0.971102105	-0.233305319	0.977904385
mtm-6	1.690596748	1.740425322	1.38821722	1.473686433	1.529596115	1.78446266	0.104131336	1
K09B11.5	1.412661333	1.270172011	0.488132913	1.310927404	1.136814008	0.810783242	0.16425313	0.992434136
21ur-3758	0	0	0	0	0	0	NA	NA
C23H4.10	0	0	0	0	0	0	NA	NA
slc-17.8	7.830359365	6.894333578	3.305151621	1.708513439	1.412956288	0.670315188	-2.122988698	0.008890598
21ur-238	0	0	0	0	0	0	NA	NA
F54D5.18	0	0	0	0	0	0	NA	NA
Y49F6A.8	0	0	0	0	0	0	NA	NA
T06H11.t3	0	0	0	0	0	0	NA	NA
21ur-11446	0	0	0	0	0	0	NA	NA
T27E7.5	0	0	0	0	0	0	NA	NA
tmbi-4	50.32434886	56.71339623	42.849187	44.60699765	51.14431828	46.59130542	0.042325212	1
21ur-12960	0	0	0	0	0	0	NA	NA
dhs-2	13.00567366	10.32168906	5.944493953	6.951553256	6.837063421	6.073250744	-0.441979419	0.765654542
cyp-13B1	0.55479222	0.350116002	0.243928836	0.810609532	0.781605978	0.7300306	1.128670105	0.065708309
dis-3	3.57230657	3.87689222	3.848748874	3.976027744	4.045944425	5.230922583	0.340581531	0.767510151
21ur-6507	0	0	0	0	0	0	NA	NA
C13A10.2	5.063451252	2.925833121	3.5623996	5.135263672	4.008189371	3.874824841	0.281343129	0.915775649
fbxb-21	0	0	0.015286686	0	0	0.052563849	1.826996805	1
W07G4.12	0	0	0	0	0	0	NA	NA
21ur-13622	0	0	0	0	0	0	NA	NA
21ur-8143	0	0	0	0	0	0	NA	NA
ain-2	7.320219743	5.454047247	3.486423457	10.35604562	9.951104479	12.05418951	1.105892751	0.007480383
cul-5	2.319913324	2.353596636	1.916543271	1.714321404	1.369981255	2.321043904	-0.174819084	1
T28B4.6	0	0	0	0	0	0	NA	NA
syx-17	1.845731341	2.988218082	3.402657883	3.511244139	3.338479029	6.735502299	0.828016726	0.453429761
sre-44	0.056988507	0.07561677	0.038048729	0.145272903	0.12908877	0.152637331	1.445204754	0.469722953
clec-124	0.037175298	0.036995301	0.049640635	0.047382918	0	0.042672802	-0.353903123	1
21ur-4965	0	0	0	0	0	0	NA	NA
Y34B4A.7	1.42029734	2.101533089	1.971404037	1.691185995	1.989595206	2.660014891	0.318705347	0.855130301
lin-38	0.720065905	0.510440163	0.34245665	0.716624392	0.469212819	0.894485243	0.513426328	0.57718234
21ur-4584	0	0	0	0	0	0	NA	NA
T27A10.5	0	0	0	0	0	0	NA	NA
C04H4.4	0	0	0	0	0.163153862	0	Inf	1
21ur-9468	0	0	0	0	0	0	NA	NA
H08J11.6	0	0	0	0	0	0	NA	NA
fbxa-79	0.826996003	1.234487729	0.782211072	1.112632777	0.832572533	1.081138836	0.210587373	0.993046448
M01E5.4	18.1542829	22.04153521	29.35482152	18.46914417	20.40528304	25.74037029	0.000412328	1
K10D3.6	4.821192807	8.585625154	5.421303866	5.498157336	4.741939775	4.7331576	-0.206613346	0.980952866
B0454.14	0	0	0	0	0	0	NA	NA
srsx-2	0	0	0	0	0	0	NA	NA
ZC250.10	0	0	0	0	0	0	NA	NA
21ur-9419	0	0	0	0	0	0	NA	NA
21ur-5866	0	0	0	0	0	0	NA	NA
F13E9.16	0.334577684	0.221971808	0	0.426446264	0.252625335	0	0.426929664	1
K03H9.13	0	0	0	0	0	0	NA	NA
21ur-11671	0	0	0	0	0	0	NA	NA
21ur-8756	0	0	0	0	0	0	NA	NA
C46G7.5	33.11032236	38.24318128	49.00676247	21.35511676	17.77122068	19.07966636	-0.937445653	0.054070546
Y105C5A.13	0.648244263	0.358391981	6.155438765	0.275413212	0.326307724	2.314999519	-1.235249254	0.938833829
21ur-12861	0	0	0	0	0	0	NA	NA
T05F1.2	6.044318922	8.126847137	9.288875481	5.941327776	4.563807346	12.04255907	0.046429741	1
T19F4.5	0	0	0	0	0	0	NA	NA
21ur-15067	0	0	0	0	0	0	NA	NA
21ur-7154	0	0	0	0	0	0	NA	NA
str-158	0	0	0	0	0	0	NA	NA
mir-2218.2	0	0	0	1.149550798	0	1.035279288	Inf	0.966516206
W04H10.5	0.181963302	0	0.060744461	0.115963458	0.206089089	0	0.509983113	1
21ur-453	0	0	0	0	0	0	NA	NA
W04A4.7	0	0	0	0	0	0	NA	NA
ttll-11	0.042034076	0.010457638	0.070160776	0	0.047607206	0.024125049	-0.688372062	0.987015537
Y38F2AR.21	0	0	0	0	0	0	NA	NA
Y77E11A.8	0	0.071678396	0.016029788	0	0.02719231	0	-1.527110942	1
F33E2.6	0	0	0	0	0.008809207	0.008928168	Inf	0.966516206
cutl-21	0.054531589	0.075974578	0.043690023	0.027801965	0.012352343	0.100153201	-0.206998079	1
F31C3.3	0.544610276	0.554877487	0.504295792	0.487557566	0.418555056	0.707012109	0.117668444	1
W02D9.2	79.69834395	80.71860028	78.28112342	68.85809283	58.12249936	58.49327976	-0.249825898	0.874467475
T01B7.10	0	0	0	0	0	0	NA	NA
21ur-2483	0	0	0	0	0	0	NA	NA
21ur-15075	0	0	0	0	0	0	NA	NA
dmd-5	0.073821411	0.073463979	0.065716428	0.094091346	0.083609097	0.028246054	0.074445992	1
trt-1	0.581602329	0.643095892	0.837024617	0.708352486	0.629438452	1.602264019	0.612118615	0.780962589
21ur-2497	0	0	0	0	0	0	NA	NA
str-28	0	0	0	0	0	0	NA	NA
F22B7.1	0.416065086	0.433767258	0.251332385	2.348509224	1.795159974	2.20602492	2.646534012	1.50E-08
nhr-192	0	0	0	0	0	0	NA	NA
21ur-10539	0	0	0	0	0	0	NA	NA
Y87G2A.16	0.794114354	1.522714166	0.594853326	0.789980754	1.162642648	1.356206201	0.30980141	0.853695412
21ur-4518	0	0	0	0	0	0	NA	NA
C03A3.2	18.06493276	20.86670068	14.01829386	11.87014185	13.91540284	10.14279708	-0.439110483	0.636785585
R10E8.6	0.318877437	0.304807161	0.221304458	0.090913099	0.133057519	0.110773209	-1.220625083	0.067463279
ZK1290.5	2.190340864	2.072885796	1.562755028	18.39281278	16.80586119	21.98736011	3.408297099	3.39E-19
21ur-14385	0	0	0	0	0	0	NA	NA
Y39G10AR.9	35.78434511	41.53789224	43.62723387	29.80627658	24.94229555	38.06351659	-0.272375232	0.835746894
coa-1	12.77354599	18.96249238	17.40908445	9.620540906	10.70090064	11.14835101	-0.528000113	0.475187114
F01E11.13	0	0	0	0	0	0	NA	NA
F33C8.6	0	0	0	0.186194848	0	0.167686082	Inf	0.966516206
ZC477.18	0	0	0	0	0	0	NA	NA
21ur-6725	0	0	0	0	0	0	NA	NA
T21B6.7	0	0	0	0	0	0	NA	NA
R04D3.4	2.315022097	3.910419646	12.08038753	2.29066143	2.276966676	5.419633864	-0.78591117	0.865565577
21ur-6941	0	0	0	0	0	0	NA	NA
F35C11.3	0.267415681	0.190086355	0.15303577	0.170421435	0.17306929	0.438516089	0.458931474	0.881978803
Y71A12B.28	0	0	0	0	0	0	NA	NA
F45B8.15	0	0	0	0	0	0	NA	NA
fbxa-218	1.64655802	1.190425469	0.836246006	1.811673341	2.040198092	1.389268949	0.629303947	0.344903581
T19C3.6	0.03423072	0.03406498	0.068563056	0	0.077538469	0.039292778	-0.129056348	1
mrps-28	120.5459544	113.0811638	119.6307745	65.30954691	60.65928565	64.91939195	-0.776743427	0.131203252
ceh-12	0.327533943	0.543246793	0.4738068	0.139156149	0.37096036	0.250646564	-0.705556857	0.892308572
21ur-11654	0	0	0	0	0	0	NA	NA
21ur-7147	0	0	0	0	0	0	NA	NA
clec-36	0.651237081	1.029309713	1.726421537	0.659160707	0.737582003	0.439730815	-0.78035974	0.541645108
T09E8.6	0	0	0	0	0	0.160887997	Inf	1
Y73B6BL.31	1.488104376	1.641478641	2.011024938	1.11974395	1.868161077	1.481782628	-0.092189262	1
lipl-8	0.017200511	0	0	0	0	0	#NAME?	1
linc-19	0.145264821	0.260210649	0.290960866	0.222182087	0.164524903	0.166746664	-0.215270157	1
21ur-10137	0	0	0	0	0	0	NA	NA
21ur-14874	0	0	0	0	0	0	NA	NA
F38B6.18	0	0	0	0	0	0	NA	NA
lips-10	20.69477666	17.44682667	9.789766972	13.40734956	12.49689157	10.13252069	-0.29187479	0.930569424
his-31	0.398919547	0.463152714	1.376095685	0.25422758	0.225905348	0.992142651	-0.521711154	0.978928011
Y37E3.20	0.34863557	0.173473766	0.931074771	0.222182087	0.394859767	0.800383987	0.043698266	1
F58E2.3	0.050178559	0.069909844	0.06700405	0.02558265	0.102296761	0.034559396	-0.085871827	1
21ur-11990	0	0	0	0	0	0	NA	NA
21ur-14350	0	0	0	0	0	0	NA	NA
F10E7.6	42.38563355	43.163427	58.96630544	25.0661791	32.29175143	38.1395097	-0.492553781	0.480342429
21ur-11010	0	0	0	0	0	0	NA	NA
ptp-5.2	0.916221015	0.797811715	0.669069431	1.623968588	1.216053631	1.133877315	0.854028274	0.191583017
Y26D4A.3	0.596086679	0.830480729	0.955154291	0.379880293	0.540095544	0.068423631	-1.145233776	0.447261788
ZK938.1	101.4423218	103.1539535	86.01193512	65.34682263	70.62572552	55.24540663	-0.487157318	0.523193544
21ur-4458	0	0	0	0	0	0	NA	NA
W02G9.t1	0	0	0	0	0	0	NA	NA
C30B5.17	0.397962905	0.495045039	0.34873439	0.412129123	0.760602178	0.342610412	0.409310203	0.886557332
21ur-4433	0	0	0	0	0	0	NA	NA
erfa-1	59.85996607	51.53552395	37.77767115	40.19440913	39.73032316	48.47926325	-0.103456254	1
sri-53	0	0	0	0	0	0	NA	NA
K12G11.13	0	0	0	0	0	0	NA	NA
21ur-10896	0	0	0	0	0	0	NA	NA
21ur-4248	0	0	0	0	0	0	NA	NA
srh-37	0	0.019887648	0	0	0	0	#NAME?	1
21ur-2014	0	0	0	0	0	0	NA	NA
pola-1	3.39261308	3.342806207	3.340061367	3.743940103	3.09890579	5.26392525	0.373087153	0.702245096
