Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	Fc
fbxc-30	0	0	0.022141866	0	0	0	738.7288667
abu-5	0	0	0.013739819	0	0	0	458.6606333
T05A8.5	0.930461422	0.889644264	0.706494951	0.302300518	0.30994929	0.0837693	3.630073669
F49F1.18	0.035278599	0.035107786	0.023553975	0.044965422	0	0	2.088240053
cyp-33B1	0.013912687	0.013845324	0.018577783	0	0.015757315	0	2.936861817
sdz-6	0.090387	0	0.51295323	0.057602763	0.153556576	0.05187674	2.29379267
dpf-2	0.891400947	1.649812148	1.857755916	0.59462708	0.594430457	0.984970535	2.02341868
K08D8.10	0.086432568	0	0	0	0	0	2881.752267
srt-34	0	0.020979043	0	0	0	0	699.9681
srg-4	0.021812636	0	0	0	0	0	727.7545333
nhr-28	4.970401	6.258628088	8.273722398	1.723857758	2.565783965	2.328745586	2.946752823
F25G6.12	0	0.103735568	0.069596669	0	0	0	5778.074567
F53F4.1	2.911412831	2.752450417	2.575565167	1.020478428	1.648712713	0.835488548	2.350979018
C37A5.6	0.157150124	0.078194614	0	0	0	0	7845.157933
slc-17.8	7.830359365	6.894333578	3.305151621	1.708513439	1.412956288	0.670315188	4.754975551
C46G7.5	33.11032236	38.24318128	49.00676247	21.35511676	17.77122068	19.07966636	2.067832496
Y105C5A.13	0.648244263	0.358391981	6.155438765	0.275413212	0.326307724	2.314999519	2.45552329
Y77E11A.8	0	0.071678396	0.016029788	0	0.02719231	0	3.223474376
R10E8.6	0.318877437	0.304807161	0.221304458	0.090913099	0.133057519	0.110773209	2.524285701
lipl-8	0.017200511	0	0	0	0	0	574.0170333
Y26D4A.3	0.596086679	0.830480729	0.955154291	0.379880293	0.540095544	0.068423631	2.409675213
srh-37	0	0.019887648	0	0	0	0	663.5882667
hrg-4	1.945949007	1.006994055	2.442542774	0.396843052	0.264474553	0.446743408	4.869303922
F15H10.9	0	0	0.01268291	0	0	0	423.4303333
rrn-1.2	0.331144162	0.459003277	0.584310464	0.226108908	0.214313853	0.122179483	2.443036653
W06F12.6	0.51859541	0	0.173121715	0	0	0	23057.57083
frpr-18	2.017947516	1.140236055	1.004762469	0.697501556	0.503584551	0.608535971	2.300450514
hmbx-1	6.686830234	6.589690116	4.681754308	2.343280412	2.727164793	2.707965824	2.308733055
pitr-2	0	0	0.009326422	0	0	0	311.5474
T10E9.5	0.086073927	0.05710478	0.057467789	0	0	0.032934196	6.088647892
alg-2	13.24383399	13.30181445	10.76234663	3.626290929	3.656576615	5.026367056	3.030894794
F19C6.4	0.071927241	0.100210573	0.27853147	0.03667083	0.048878272	0.115589435	2.240591439
C17B7.9	0.068802045	0.068468916	0.04593611	0	0.038962116	0	4.699772352
ddn-1	0.03431566	0.085373772	0.045822125	0	0.038865436	0.019695139	2.825848252
C50E3.7	0.018704974	0.037228815	0.012488492	0	0	0	2280.7427
Y23B4A.1	0.276584219	0.165147025	0.073865265	0.141011565	0.062651083	0	2.531496075
nhr-165	0.0190485	0	0	0	0	0	635.6166667
C54D2.15	0.286121606	0.5694725	0.095515429	0.18234254	0	0	5.21548743
irld-38	0.013221043	0	0	0	0	0	441.3681
mks-5	0.041471044	0.049524298	0.01107536	0.010571639	0.009393905	0.028562283	2.103343758
F36A4.2	31.53256255	22.69307525	22.75547841	11.81346884	13.71880986	8.38747546	2.269506903
plr-1	6.900436199	6.782421366	5.061208615	1.715688862	2.631859023	1.366229224	3.280503566
dmsr-11	0.077692196	0	0.012967919	0	0	0	3022.337167
Y49F6C.7	0.041158366	0	0.054959275	0	0	0	3204.2547
srbc-34	0.023360154	0	0	0	0	0	779.3384667
ptr-20	6.248040718	5.282722781	2.916862969	1.873193694	2.037433596	1.198406919	2.827858628
K07A1.6	36.14764049	50.68869085	55.99316203	18.06274373	13.72430904	29.94109703	2.313846986
F49H12.2	0	0	0.059568762	0	0	0	1986.292067
irld-30	0.01754976	0	0	0	0	0	585.6586667
clec-96	0	0.108649359	0.072893354	0	0	0	6051.7571
str-113	0	0.032509257	0.109053049	0	0	0	4719.076867
rrn-4.8	0	0	0.116384346	0	0	0	3880.144867
F27E5.8	0.036585214	0.036408074	0.012213172	0	0	0	2840.215333
T25B6.5	0.345730274	0.286713585	0.307771938	0.22033057	0.13052309	0	2.679718376
C53D6.7	30.65031849	38.33140084	35.11263507	13.55880429	12.87660482	14.83126065	2.522480128
Y26G10.6	2.17316172	2.064337813	2.638045185	0.377709548	1.230646275	0.680326389	3.004150022
lgc-49	0.045292176	0.150242927	0.10079867	0	0.051297284	0.017330003	4.317387618
asp-13	137.742487	127.0891048	123.1679622	22.21384103	20.0403144	25.94834625	5.688934342
B0302.7	0	0	0.121488923	0	0	0	4050.297433
gly-12	1.708153526	1.278311953	1.167830279	0.731532326	0.742898218	0.533325694	2.069123572
lgc-53	0.444764503	0.407202141	0.356339723	0.068026591	0.080597448	0.163371689	3.872829845
T27E4.7	17.84715737	28.82633883	39.42808074	13.81532221	10.90044182	9.653279846	2.505207222
Y7A5A.13	0.209533499	0	0.139896336	0.133533679	0	0	2.616474796
C24H11.5	38.91608535	47.5991942	63.58288451	21.41394628	27.18332117	22.8274805	2.101486787
C07A12.18	3.585350986	1.720281511	0.983160358	1.305662635	0.435076966	0.881904579	2.397882604
gar-2	0.430139337	0.524714628	0.528050182	0.212224763	0.267157629	0.238910605	2.064483648
F17B5.10	0.059352837	0.02953273	0	0	0	0	2963.185567
srbc-32	0	0.023091027	0.015491876	0	0	0	1286.4301
srj-21	0.093021598	0	0.062106445	0	0	0	5171.2681
R160.4	0.562816725	0.720117842	0.26840576	0.204958669	0.364250483	0.184584679	2.058043278
F07H5.7	2.411247037	2.505435636	3.101394147	0.903920286	1.566277077	0.773362477	2.471999043
Y44E3A.7	2.469501955	6.881126043	2.308289537	1.88854774	0	2.267754631	2.805110996
C44B7.7	21.43893549	14.19914898	9.868243099	4.429926798	6.754051947	4.073559244	2.982547224
fbxa-45	0	0	0.015286686	0	0	0	510.2228667
amt-4	8.45783057	5.559664121	4.728399328	1.890725996	2.045915559	1.551724838	3.415568983
glr-1	0.028721103	0.050018569	0.043145599	0.018303682	0.024396839	0	2.853752849
K01A11.1	22.20318039	22.06109756	25.21719323	8.060334409	11.53063275	5.823229227	2.733962944
srh-206	0.101985331	0.060894921	0.013618227	0	0.069304295	0	2.545983035
F16H9.4	0.086073927	0	0	0	0	0	2869.797567
6R55.2	0.321609557	0.320052374	0.322086912	0	0.091062621	0	10.58103986
nhr-22	1.359077627	1.328769167	1.416812198	0.501441986	0.607607487	0.629497406	2.360971131
Y49E10.37	24.21523059	36.48401114	37.59214388	9.496697209	14.7677553	19.6322758	2.239150602
F11A1.t1	0	0	0.192357461	0	0	0	6412.582033
nhr-211	0.864325684	0.878060354	0.769429846	0.390168717	0.36709619	0.43406241	2.108417937
ZK1240.9	0.509832662	1.236700072	1.787062867	0.324911439	0.324804002	0.438920251	3.245893578
Y39E4B.6	26.19800953	28.53294506	23.93855442	6.381988916	11.47703031	10.70829827	2.753829057
pdl-1	7.60606602	6.279027514	5.395626792	1.762644558	1.908900188	1.984285302	3.408999238
ZK105.11	0.059099192	0.019604348	0	0	0.022311639	0	3.524754274
ZC404.1	0	0.038228478	0.282124277	0	0	0.088190458	3.631800155
C07A4.2	0.529347787	0.296316432	0.176711161	0.189758385	0.131147602	0.037976752	2.793044276
Y71F9AM.9	2.162482793	5.459735142	5.96233861	1.327087601	1.54208747	2.252431964	2.65240118
F23H11.6	0.377589377	0.610611867	0.346637337	0.210554811	0.294011055	0.135446096	2.085646301
VM106R.1	15.17185279	12.67107029	16.68841044	5.704351319	5.347645037	3.287877264	3.105420222
cyp-34A2	1.264699212	1.915223948	1.275754456	0.2978624	0.342525802	0.615404587	3.54809938
dmsr-4	1.62201866	1.685905772	1.937278621	1.033696852	0.653182447	0.5999403	2.293667177
F32H2.8	0.0361076	0.017966387	0.024107463	0.023011026	0	0	3.394614291
21ur-8571	0	0	0.659511296	0	0	0	21984.37653
linc-49	2.576461275	1.906554031	1.323223301	0.92623042	0.972687994	0.758325593	2.185060383
acox-1.6	5.972645745	5.397769531	3.877097096	2.282466381	2.813671396	2.174396468	2.097165333
C38C5.1	0.043763326	0.043551431	0.029218855	0.055779891	0	0	2.088420065
cpt-3	0.124329006	0.085657171	0.114935579	0	0.021663583	0.120758718	2.281236445
T10B10.9	0.258489924	0.321547946	0.043145599	0	0.219571553	0.07417889	2.121400222
bbs-4	0.053601593	0.053342062	0.011929145	0.022773185	0.020236138	0	2.763241997
Y49F6B.20	0	0.044682637	0.059955572	0	0	0	3488.273633
C52B9.10	0.272944953	0.543246793	0.242977846	0	0.309133634	0	3.426029894
T11G6.2	12.70368477	10.70040347	8.592565454	5.220908496	4.52956046	3.764714742	2.36745977
ilys-1	0.093440614	0	0	0	0	0	3115.3538
clec-232	0.047523062	0.023646481	0.031729066	0	0	0.027275399	3.769815162
F41E6.17	2.248307301	1.688619888	2.888902242	1.027308178	1.008951491	0.68171765	2.511363647
T05F1.11	0.194058352	0.223611186	0.109106743	0.039054163	0.104109998	0.04689596	2.771629726
folt-2	422.8159224	409.6617674	242.2672072	150.5298452	131.696262	135.7531281	2.571287773
K11E4.t2	0.568323737	0	0.189722428	0	0	0	25268.53883
clec-117	40.74412687	31.2980249	22.83469219	10.70853952	12.12601608	4.48064423	3.473408379
ZC266.1	2.804159902	3.258568504	4.16306123	0.754784823	0.729877227	1.279539137	3.699365185
C42D8.9	0.569103331	0.453078258	0.265975749	0.036268407	0.161139617	0.13065253	3.926584048
Y47D7A.2	0.057621712	1.032168906	1.269559245	0.073443523	0.195784635	0.595285591	2.729106235
C09G9.8	0.230486849	0.688112604	0.615543876	0	0.13052309	0.132285687	5.837266829
oac-5	0.019477762	0	0.013004448	0	0	0	1083.073667
sri-24	0.021407447	0.021303796	0.014292814	0	0.024245775	0	2.349154601
ins-16	0.177297576	0.176439129	0.059186911	0	0.100402377	0	4.111868573
pcp-3	15.43472989	15.25178353	11.7870104	1.907765155	1.543094438	1.174785008	9.182184859
E04D5.5	15.23082016	22.78210649	13.10110278	6.550368289	3.280715499	3.217759949	3.917130932
M199.8	0	0	0.251813404	0	0	0	8394.4468
dyf-7	1.763456429	2.540012969	1.714434287	1.202699307	0.96359328	0.799041061	2.029418743
sri-10	0	0.019887648	0.053370856	0	0.022634062	0	3.234232519
Y41E3.458	0.155968545	0	0	0	0	0	5199.618167
F46F6.7	0	0	0.065328949	0	0	0	2178.2983
fbxb-75	0.06267014	0.062366701	0.167368426	0	0.047319549	0.023979279	4.100547929
C53C9.6	0	0.096917268	0.130044481	0	0.110301203	0	2.057371954
F13E9.10	0	0	0.020072083	0	0	0	669.7361
M03E7.4	2.457677452	2.661208967	0.892708661	0.600532676	0.923036215	0.277726856	3.337372605
C50F4.8	21.20325864	25.12411137	16.85588173	5.006847498	4.344987905	4.667355461	4.506911444
C29F7.11	0.042507821	0.084604009	0	0	0	0	4237.394333
T03F6.4	4.497159858	8.968459907	6.717181891	1.721863578	1.852152842	2.019992235	3.607931789
D1044.7	0.603519181	0.80651602	0.967063946	0.329671675	0.234355672	0.554214349	2.125747194
Y102E9.3	0.111525895	0	0.074460953	0.071074377	0	0	2.616196327
Y66D12A.1	0	0.029034287	0.019479237	0	0	0	1617.4508
F45E4.5	98.3104183	121.8339249	59.22249597	32.68462071	23.2058843	31.26162365	3.205507926
srx-88	0	0	0.014940385	0	0	0	498.6795
linc-20	1.235525116	1.358968466	7.163657183	0.248648919	0.810143316	0.522507728	6.170967554
egg-1	42.08890288	89.32998048	168.8563976	35.81170057	32.85776912	80.79492109	2.009008831
srw-63	0.017373381	0	0	0	0	0	579.7793667
T12B5.14	48.83829451	56.72279576	47.82942283	23.10493542	20.53092925	26.09960847	2.199605254
sre-55	0	0.037808385	0	0	0	0	1260.946167
shw-3	0.715304014	0.935163174	0.636769527	0.339657673	0.254162609	0.177096457	2.966904984
Y51A2A.5	0	0	0.007258772	0	0	0	242.6257333
srxa-8	0.083058324	0.020664042	0.055454403	0.052932269	0	0	3.006042461
srh-3	0.020640613	0	0.013780833	0	0	0	1147.714867
arrd-5	0.127710391	0.145248043	0.060904737	0.093015544	0.020663286	0.04188465	2.146153911
msp-64	789.7235735	841.3251763	905.5347719	451.7465212	456.7900257	343.8394374	2.02541693
clec-100	0	0	0.022854352	0	0	0	762.4784
Y50D7A.14	1.115258947	1.331830847	0.297843811	0.568595019	0.252625335	0	3.342464866
Y4C6B.2	1.629423646	1.579956433	1.018157923	0.266260507	0.378556393	0.407647736	4.016798149
K07C11.12	0	0	0.21307288	0	0	0	7103.096
ubc-21	0.192965734	0.096015712	0.150307226	0.081983468	0.072850097	0.036916936	2.290938849
F55B11.3	24.7674015	53.92192735	97.3063434	14.85331944	11.57829822	38.96725791	2.691111594
srz-78	0	0	0.014074936	0	0	0	469.8312
H14A12.9	0	0.161276392	0.324603216	0	0.183548095	0	2.646917527
pept-3	2.817061489	2.440741289	1.966320717	1.167563703	1.22714016	0.893211048	2.197174711
T05B4.9	0.055096458	0.05482969	0.055178236	0	0.031200739	0.031622077	2.627677614
F49D11.4	0.175795054	0.174943882	0.039123551	0	0	0	12995.41623
hlh-28	0	0	0.019235746	0	0	0	641.8582
W02D9.7	50.73062587	125.5454425	282.7419143	47.3935552	38.03815759	130.4768825	2.125982905
D1022.5	0.056677094	0.028201336	0.151363248	0.036119766	0.032095842	0	3.462654052
srz-64	0.0201592	0	0.013459414	0	0	0	1120.9538
Y59E9AL.4	6.031625278	6.014797225	3.711530298	1.981390015	1.464863453	1.598848588	3.123416063
Y65B4BL.12	0.071777911	0	0.047922966	0	0	0	3990.362567
str-108	0	0.019061291	0	0	0	0	636.0430333
frpr-2	1.797016112	0.622022693	0.61293564	0.497922191	0.353960921	0.179370423	2.940086353
col-123	0.654865142	1.015876547	0.810151759	0.220944304	0.610804431	0.243199313	2.307919394
nhr-30	0.016581788	0.016501501	0.011070933	0	0	0	1471.8074
Y14H12A.4	1.486419966	1.807939167	1.411438188	0.92623042	0.935276917	0.189581398	2.294292412
F43C11.1	0	0	0.052461126	0	0	0	1749.370867
C05B5.4	0.568923235	0.631495744	0.672033663	0.362569292	0.322177247	0.150705213	2.241245694
srh-102	0	0	0.013078128	0	0	0	436.6042667
Y57G11B.223	0	0	0.064119154	0	0	0	2137.9718
C27H5.11	0	0.126646492	0	0	0	0	4222.2164
twk-34	0.729806302	1.329448323	0.991036653	0.362619184	0.504346823	0.496958752	2.236407293
F23A7.5	0.16385321	0.195671831	0.182329347	0.027845886	0.111346712	0.112850349	2.149849438
F17A2.4	0	0	0.030777194	0	0	0	1026.573133
C17H12.10	1.162632779	0.669844128	0.612820231	0.272975927	0.346521477	0.140480375	3.217590311
srx-137	0	0	0.044676572	0	0	0	1489.885733
H23L24.1	0.223051789	0.369953013	0.372304764	0.142148755	0.042104223	0.042672802	4.253855891
K09F5.9	0.153657899	0.611655648	0.205181292	0	0.174030786	0	5.57592908
nhr-226	1.015805443	1.347849431	0.999465573	0.113572459	0.222023812	0.061369649	8.472063413
F39B2.8	4.195248026	2.868099594	1.947498063	0.710982679	0.697585589	0.533589325	4.639605826
M106.6	0	0	0.184663163	0	0	0	6156.105433
abu-1	20.25687237	27.63757432	9.753336071	7.116780843	9.302068087	8.197986223	2.341803177
C03H12.1	3.242442114	4.522623331	3.808025676	1.510363981	1.961533439	2.122550003	2.068674571
F25A2.1	1.330645727	3.286860893	6.694832883	1.635443404	2.260606091	1.63652396	2.044679496
ZK228.13	0	0	0.067890869	0	0	0	2263.695633
nhr-119	6.680542664	7.084939367	5.983972029	2.958458425	2.827693454	2.653176962	2.340168802
F16F9.4	7.489371167	8.666405596	5.12824023	2.996939739	3.392942787	3.778639013	2.093127984
nhr-127	0	0.019329006	0.038903756	0	0	0	1941.4254
dct-13	0	0.033403524	0.089642312	0.042782635	0	0	2.874959357
ZK287.9	21.79858675	26.24158237	26.91700341	11.20324931	11.87981342	9.215155469	2.32078352
lgc-54	1.483700769	3.482351236	3.64466769	0.606578087	0.539002233	0.433811362	5.451921644
Y67D2.t1	0.568323737	0.848358005	0.189722428	0	0	0.326183885	4.924540276
linc-160	0.022498716	0	0	0	0	0	750.6238667
elo-1	357.3161966	645.2237538	919.17499	255.4825461	289.6118054	281.4352741	2.325040605
F28H7.7	0.083108239	0.132329347	0.166463188	0.042371263	0.056476337	0.076318665	2.180218742
str-177	0.019869556	0.019773351	0.013266032	0	0	0	1763.6313
T09E11.8	0.012710672	0.037947386	0.008486359	0	0.028791858	0	2.052780386
21ur-11653	0.987800782	0	0	0	0	0	32927.3594
T12C9.10	0.111525895	0	0	0	0	0	3718.1965
F52C6.12	6.039338957	6.01009743	7.304713724	2.231195643	2.478286515	2.71269383	2.607611318
H19M22.7	0	0.327672669	0	0	0	0	10923.08897
T14E8.2	0.141114397	0.084258686	0.07537272	0	0.063929677	0.032396495	3.121836759
lin-18	5.860838543	5.962071537	6.079022787	1.856209594	1.783517562	1.603737436	3.414142034
Y57E12B.10	0.179600142	1.787305466	1.738711599	0.228914878	0.305118911	0.103079756	5.816258713
F48E3.2	2.559393846	4.123046893	3.927396512	1.441836039	1.457374377	1.233584318	2.567230635
msrp-6	87.45836153	129.0022091	133.6778666	60.6272249	68.50310733	41.34291134	2.053920192
clec-218	3.847357404	6.969345608	5.350496772	1.536664486	2.108449912	3.032394974	2.421142208
C08F8.13	0.15031751	0	0.100360415	0	0	0	8356.264167
C55A6.16	0	0.161276392	0	0	0	0	5376.5464
clec-112	0.021812636	0	0.014563341	0	0	0	1212.8659
K02G10.9	0	0.219610406	0	0	0	0	7321.013533
ZK287.11	0	0.278964569	0	0	0	0	9299.485633
col-7	101.3415048	164.9516618	117.7737381	47.73597327	41.72621425	69.83181964	2.411056835
F20G2.1	2.599891658	2.17443583	1.49577162	1.269104082	0.908440705	0.793714121	2.110249999
ckb-3	0	0.037296076	0.025022109	0.023884073	0	0	2.607429495
srd-18	0.061372238	0.020358361	0	0	0	0	2724.686633
Y67D2.t3	0.284161869	0.282786002	0.379444855	0	0	0	31546.4242
set-25	0.802674481	0.808412011	0.742526704	0.357459386	0.230012718	0.321926007	2.588099939
R151.11	0.157150124	0	0	0	0	0	5239.004133
F46C8.10	0.417660733	0.415638486	0	0	0	0.159808212	5.213780525
T09A5.14	0.400846694	0.099726464	0.735976374	0.383183599	0.113498339	0.115031032	2.02145384
M01H9.5	5.861387421	5.696296393	2.935043649	3.035017119	2.48944701	0.683330038	2.334601804
srw-35	0	0	0.018615238	0	0	0	621.1746
F22B3.19	0	0.140431144	0	0	0	0	4681.7048
nspb-10	47.45148006	71.90776715	42.93418538	14.76214817	14.78173992	16.96563933	3.489466387
C08B11.13	0	0	0.074460953	0	0	0	2482.698433
daf-11	0	0	0.00917809	0	0	0	306.603
vpat-1	19.32441266	12.95103937	8.723165075	5.34024629	6.043014609	4.220491408	2.627484486
R08C7.18	0.340062564	0.338416035	0.454089745	0	0	0	37752.27813
F47D12.3	7.405003024	6.19789367	5.828021809	1.500123028	1.277460027	1.238419195	4.838373411
nhr-214	0.020661172	0.020561134	0.013794559	0.026334331	0	0	2.087583441
Y53F4B.16	0.099849899	0.198732882	0.166663504	0.063633378	0.056544299	0	3.870998231
H06H21.36	0	0.078194614	0.052461126	0	0	0	4355.524667
K10G6.6	0.108040711	0	0	0	0	0	3602.0237
fbxa-137	0.059183499	0.029448471	0.158056915	0	0.067030403	0	3.679155888
srx-67	0.058847706	0	0	0	0	0	1962.256867
F49E7.2	1.445265898	2.143301554	2.629936439	0.794634842	1.091258619	0.780702414	2.332000866
C54D10.10	13.12819104	16.96498817	10.53090618	6.051475555	6.387812043	7.351914206	2.052633579
C13F10.1	14.18748066	14.97447118	14.13677841	6.781158467	3.956269819	4.071383313	2.923849085
C33C12.11	0	0	0.028149872	0	0	0	938.9957333
nlp-47	15.21213204	20.64337813	24.67305038	11.06549083	8.266462352	10.40647403	2.035365224
nhr-164	0	0	0.012343794	0	0	0	412.1264667
C17F4.11	0	0	0.031838476	0	0	0	1061.9492
Y73B3A.16	0	0.049504504	0	0	0	0	1650.8168
srm-2	0	0	0.013699048	0	0	0	457.3016
Y40A1A.3	0.543845374	0.463896138	0.6224601	0.19804995	0.175986188	0.267544086	2.540916242
M18.11	0.171436499	0	0.114460638	0	0	0	9530.2379
C28A5.2	0.754423731	0.767705613	0.765011463	0.404873237	0.301948411	0.416716191	2.035659795
srd-63	0.408004671	0.57698883	0.544813679	0.027370257	0.218889654	0.147897041	3.881213238
B0416.2	0.041158366	0.081918167	0.164877824	0	0.046615389	0	6.174588937
ZK622.4	29.7122651	62.88395384	90.32039851	18.41178226	19.46215576	18.074678	3.269368046
F54D8.10	43.82639645	26.81615296	10.25152118	13.47904662	13.35942213	9.687981179	2.214671033
scl-14	0.165421184	0.16462024	0.287155636	0	0.149882974	0.113930257	2.339434089
C45G9.8	1.399384441	1.556445176	1.648778241	0.524596595	0.466153892	0.472448881	3.146944947
msp-74	17.02056732	12.43895862	14.2640456	4.858571537	4.819314084	3.052746618	3.434516897
Y71A12B.15	0	0	0.006082449	0	0	0	203.4149667
21ur-10876	0	0.983018006	0	0	0	0	32767.93353
Y41C4A.17	2.61218429	1.529139121	2.051812922	1.077171674	0.870153932	1.146475952	2.001788485
Y38C1BA.4	0.345730274	0.344056302	0.346243431	0	0.195784635	0.19842853	2.628029246
F26A1.6	0.218643651	0.108792507	0.072989392	0.034834873	0.092862277	0.0313721	2.517303313
R02E12.12	0.212290519	0.090541132	0.060744461	0.077308972	0.034348182	0	3.255891271
F39F10.5	0.038846098	0	0	0	0	0	1295.5366
srx-10	0.021881663	0.021775715	0	0	0	0	1455.579267
T02G6.3	0.04294786	0	0	0	0	0	1432.262
Y67D8A.8	0	0	0.152194915	0	0	0	5073.8305
ssu-2	2.001899089	1.373935316	0.748945856	0.571906304	0.625468384	0.336767223	2.688656265
Y45F3A.5	0.590271199	0.335664685	0.056299745	0.107478327	0.0955047	0.096794405	3.276549614
glb-16	0.129345699	0.337888496	0.183511717	0.103038458	0.109871346	0.05567753	2.422846611
K09C6.10	0.134700107	0.044682637	0.029977786	0	0	0.051539878	4.060531912
K09C8.8	0.256096499	0.44599891	0.470207128	0.163207829	0.145025655	0.146984096	2.57525761
ZK402.1	0.052582551	0.026163977	0	0	0	0	2625.2176
daf-22	175.7448272	114.8464935	77.50934454	67.53958868	61.49438936	50.71698703	2.047836934
